Player,Pos,Off. Num,Off. Pct,Def. Num,Def. Pct,ST Num,ST Pct,home_team,team,week,year,game_id
Cesar Ruiz,G,55,100%,0,0%,3,14%,1,Saints,15.0,2022,213
Ryan Ramczyk,T,55,100%,0,0%,3,14%,1,Saints,15.0,2022,213
Andrus Peat,G,55,100%,0,0%,3,14%,1,Saints,15.0,2022,213
James Hurst,T,55,100%,0,0%,0,0%,1,Saints,15.0,2022,213
Erik McCoy,C,55,100%,0,0%,0,0%,1,Saints,15.0,2022,213
Andy Dalton,QB,47,85%,0,0%,0,0%,1,Saints,15.0,2022,213
Rashid Shaheed,WR,39,71%,0,0%,9,41%,1,Saints,15.0,2022,213
Adam Trautman,TE,36,65%,0,0%,4,18%,1,Saints,15.0,2022,213
Alvin Kamara,RB,34,62%,0,0%,0,0%,1,Saints,15.0,2022,213
Juwan Johnson,TE,28,51%,0,0%,3,14%,1,Saints,15.0,2022,213
Chris Olave,WR,27,49%,0,0%,0,0%,1,Saints,15.0,2022,213
Taysom Hill,TE,24,44%,0,0%,15,68%,1,Saints,15.0,2022,213
Trevor Penning,T,24,44%,0,0%,3,14%,1,Saints,15.0,2022,213
Jarvis Landry,WR,19,35%,0,0%,0,0%,1,Saints,15.0,2022,213
Tre'Quan Smith,WR,18,33%,0,0%,4,18%,1,Saints,15.0,2022,213
David Johnson,RB,18,33%,0,0%,0,0%,1,Saints,15.0,2022,213
Marquez Callaway,WR,9,16%,0,0%,0,0%,1,Saints,15.0,2022,213
Adam Prentice,FB,5,9%,0,0%,13,59%,1,Saints,15.0,2022,213
Landon Young,T,2,4%,0,0%,3,14%,1,Saints,15.0,2022,213
Demario Davis,LB,0,0%,74,100%,0,0%,1,Saints,15.0,2022,213
Marcus Maye,FS,0,0%,74,100%,0,0%,1,Saints,15.0,2022,213
Tyrann Mathieu,FS,0,0%,73,99%,0,0%,1,Saints,15.0,2022,213
Paulson Adebo,CB,0,0%,73,99%,0,0%,1,Saints,15.0,2022,213
Alontae Taylor,CB,0,0%,72,97%,4,18%,1,Saints,15.0,2022,213
Pete Werner,LB,0,0%,55,74%,8,36%,1,Saints,15.0,2022,213
Cameron Jordan,DE,0,0%,55,74%,0,0%,1,Saints,15.0,2022,213
Kaden Elliss,LB,0,0%,47,64%,10,45%,1,Saints,15.0,2022,213
Carl Granderson,DE,0,0%,43,58%,11,50%,1,Saints,15.0,2022,213
David Onyemata,DT,0,0%,40,54%,2,9%,1,Saints,15.0,2022,213
Bradley Roby,CB,0,0%,39,53%,0,0%,1,Saints,15.0,2022,213
Kentavius Street,DT,0,0%,38,51%,0,0%,1,Saints,15.0,2022,213
Shy Tuttle,DT,0,0%,34,46%,2,9%,1,Saints,15.0,2022,213
Marcus Davenport,DE,0,0%,27,36%,5,23%,1,Saints,15.0,2022,213
Tanoh Kpassagnon,DE,0,0%,25,34%,2,9%,1,Saints,15.0,2022,213
Malcolm Roach,DT,0,0%,24,32%,0,0%,1,Saints,15.0,2022,213
Justin Evans,SS,0,0%,18,24%,9,41%,1,Saints,15.0,2022,213
Daniel Sorensen,FS,0,0%,3,4%,19,86%,1,Saints,15.0,2022,213
Andrew Dowell,LB,0,0%,0,0%,19,86%,1,Saints,15.0,2022,213
J.T. Gray,SS,0,0%,0,0%,19,86%,1,Saints,15.0,2022,213
Isaac Yiadom,CB,0,0%,0,0%,19,86%,1,Saints,15.0,2022,213
Chase Hansen,LB,0,0%,0,0%,17,77%,1,Saints,15.0,2022,213
Kirk Merritt,WR,0,0%,0,0%,9,41%,1,Saints,15.0,2022,213
Blake Gillikin,P,0,0%,0,0%,7,32%,1,Saints,15.0,2022,213
Wil Lutz,K,0,0%,0,0%,7,32%,1,Saints,15.0,2022,213
Zach Wood,LS,0,0%,0,0%,7,32%,1,Saints,15.0,2022,213
Calvin Throckmorton,T,0,0%,0,0%,3,14%,1,Saints,15.0,2022,213
