#,Quarter,Time,LOS,Plays,Length,Net Yds,Result,home_team,team,week,year,game_id
1,1,12:36,LAC 32,14,8:11,68,Touchdown,1,Chargers,15.0,2022,222
2,2,13:34,LAC 12,3,1:10,9,Punt,1,Chargers,15.0,2022,222
3,2,10:09,LAC 25,7,4:03,18,Punt,1,Chargers,15.0,2022,222
4,2,1:52,LAC 20,8,1:45,55,Interception,1,Chargers,15.0,2022,222
5,3,15:00,LAC 25,5,2:36,20,Punt,1,Chargers,15.0,2022,222
6,3,10:46,LAC 18,6,2:38,38,Punt,1,Chargers,15.0,2022,222
7,3,7:23,TEN 48,5,2:00,21,Interception,1,Chargers,15.0,2022,222
8,3,3:10,LAC 12,3,1:27,-3,Punt,1,Chargers,15.0,2022,222
9,4,13:34,LAC 41,6,3:06,59,Touchdown,1,Chargers,15.0,2022,222
10,4,7:50,LAC 32,4,1:46,23,Punt,1,Chargers,15.0,2022,222
11,4,3:19,LAC 15,3,0:22,5,Punt,1,Chargers,15.0,2022,222
12,4,0:48,LAC 23,6,0:44,52,Field Goal,1,Chargers,15.0,2022,222
