Player,Pos,home_team,team,week,year,game_id
Jalen Hurts,QB,0,Eagles,15.0,2022,215
Miles Sanders,RB,0,Eagles,15.0,2022,215
A.J. Brown,WR,0,Eagles,15.0,2022,215
Quez Watkins,WR,0,Eagles,15.0,2022,215
DeVonta Smith,WR,0,Eagles,15.0,2022,215
Jack Stoll,TE,0,Eagles,15.0,2022,215
Lane Johnson,T,0,Eagles,15.0,2022,215
Jordan Mailata,T,0,Eagles,15.0,2022,215
Landon Dickerson,G,0,Eagles,15.0,2022,215
Isaac Seumalo,G,0,Eagles,15.0,2022,215
Jason Kelce,C,0,Eagles,15.0,2022,215
Josh Sweat,DE,0,Eagles,15.0,2022,215
Javon Hargrave,DT,0,Eagles,15.0,2022,215
Linval Joseph,DT,0,Eagles,15.0,2022,215
Fletcher Cox,DT,0,Eagles,15.0,2022,215
Haason Reddick,LB,0,Eagles,15.0,2022,215
T.J. Edwards,LB,0,Eagles,15.0,2022,215
Darius Slay,CB,0,Eagles,15.0,2022,215
Avonte Maddox,CB,0,Eagles,15.0,2022,215
James Bradberry,CB,0,Eagles,15.0,2022,215
Marcus Epps,S,0,Eagles,15.0,2022,215
K'Von Wallace,S,0,Eagles,15.0,2022,215
