#,Quarter,Time,LOS,Plays,Length,Net Yds,Result,home_team,team,week,year,game_id
1,1,15:00,TEN 25,3,2:24,-2,Punt,0,Titans,15.0,2022,222
2,1,4:25,TEN 25,8,5:51,21,Punt,0,Titans,15.0,2022,222
3,2,12:24,TEN 37,6,2:15,63,Touchdown,0,Titans,15.0,2022,222
4,2,6:06,TEN 18,6,4:14,26,Punt,0,Titans,15.0,2022,222
5,2,0:07,TEN 20,1,0:07,-1,End of Half,0,Titans,15.0,2022,222
6,3,12:24,TEN 21,3,1:38,8,Punt,0,Titans,15.0,2022,222
7,3,8:08,TEN 13,2,0:45,-1,Interception,0,Titans,15.0,2022,222
8,3,5:23,TEN 20,4,2:13,26,Punt,0,Titans,15.0,2022,222
9,3,1:43,TEN 46,6,3:09,21,Missed FG,0,Titans,15.0,2022,222
10,4,10:28,TEN 25,3,2:38,-7,Punt,0,Titans,15.0,2022,222
11,4,6:04,TEN 20,5,2:45,14,Punt,0,Titans,15.0,2022,222
12,4,2:57,TEN 26,11,2:09,74,Touchdown,0,Titans,15.0,2022,222
