Player,Tm,Receiving Tgt,Receiving Rec,Receiving Yds,Receiving TD,Receiving Lng,week,year,game_id
Baker Mayfield,LAR,0,0,0,0,0,15.0,2022,224
Cam Akers,LAR,3,3,35,0,18,15.0,2022,224
Kyren Williams,LAR,0,0,0,0,0,15.0,2022,224
Brandon Powell,LAR,2,1,4,0,4,15.0,2022,224
Van Jefferson,LAR,2,2,32,0,17,15.0,2022,224
Tyler Higbee,LAR,5,4,27,1,8,15.0,2022,224
Ben Skowronek,LAR,3,1,3,0,3,15.0,2022,224
Malcolm Brown,LAR,1,0,0,0,0,15.0,2022,224
Tutu Atwell,LAR,4,1,10,0,10,15.0,2022,224
Aaron Rodgers,GNB,0,0,0,0,0,15.0,2022,224
Aaron Jones,GNB,5,4,36,1,25,15.0,2022,224
AJ Dillon,GNB,3,3,35,0,17,15.0,2022,224
Patrick Taylor,GNB,0,0,0,0,0,15.0,2022,224
Romeo Doubs,GNB,5,5,55,0,23,15.0,2022,224
Christian Watson,GNB,6,4,46,0,15,15.0,2022,224
Randall Cobb,GNB,4,3,32,0,14,15.0,2022,224
Marcedes Lewis,GNB,1,1,14,0,14,15.0,2022,224
Allen Lazard,GNB,2,1,7,0,7,15.0,2022,224
Robert Tonyan,GNB,2,1,4,0,4,15.0,2022,224
