Player,Tm,Receiving Tgt,Receiving Rec,Receiving Yds,Receiving TD,Receiving Lng,week,year,game_id
Patrick Mahomes,KAN,0,0,0,0,0,15.0,2022,218
Isiah Pacheco,KAN,1,1,11,0,11,15.0,2022,218
Jerick McKinnon,KAN,8,8,70,1,21,15.0,2022,218
Skyy Moore,KAN,0,0,0,0,0,15.0,2022,218
Ronald Jones II,KAN,0,0,0,0,0,15.0,2022,218
Travis Kelce,KAN,10,10,105,0,18,15.0,2022,218
JuJu Smith-Schuster,KAN,10,10,88,0,19,15.0,2022,218
Noah Gray,KAN,3,3,31,0,13,15.0,2022,218
Marquez Valdes-Scantling,KAN,5,3,26,1,15,15.0,2022,218
Kadarius Toney,KAN,1,1,5,0,5,15.0,2022,218
Justin Watson,KAN,2,0,0,0,0,15.0,2022,218
Jody Fortson,KAN,1,0,0,0,0,15.0,2022,218
Davis Mills,HOU,0,0,0,0,0,15.0,2022,218
Jeff Driskel,HOU,0,0,0,0,0,15.0,2022,218
Phillip Dorsett,HOU,1,0,0,0,0,15.0,2022,218
Royce Freeman,HOU,1,1,5,0,5,15.0,2022,218
Dare Ogunbowale,HOU,0,0,0,0,0,15.0,2022,218
Chris Moore,HOU,8,4,42,0,34,15.0,2022,218
Amari Rodgers,HOU,4,2,26,0,15,15.0,2022,218
Jordan Akins,HOU,6,3,22,1,12,15.0,2022,218
Rex Burkhead,HOU,4,2,17,0,17,15.0,2022,218
Brevin Jordan,HOU,1,1,9,0,9,15.0,2022,218
Teagan Quitoriano,HOU,2,1,8,1,8,15.0,2022,218
