Player,Tm,Int,Tgt,Cmp,Cmp%,Yds,Yds/Cmp,Yds/Tgt,TD,Rat,DADOT,Air,YAC,Bltz,Hrry,QBKD,Sk,Prss,Comb,MTkl,MTkl%,week,year,game_id
Logan Wilson,CIN,0,8,8,100.0%,80.0,10.0,10.0,0.0,108.3,3.1,25.0,55.0,1,0,1,1.0,2,15,1,6.3%,15.0,2022,221
Eli Apple,CIN,0,10,8,80.0%,92.0,11.5,9.2,1.0,138.3,8.7,61.0,31.0,0,0,0,0.0,0,7,0,0.0%,15.0,2022,221
Daxton Hill,CIN,0,5,4,80.0%,32.0,8.0,6.4,1.0,132.9,9.6,24.0,8.0,1,0,0,0.0,0,8,1,11.1%,15.0,2022,221
Cam Taylor-Britt,CIN,0,6,3,50.0%,28.0,9.3,4.7,1.0,102.8,7.0,22.0,6.0,0,0,0,0.0,0,3,0,0.0%,15.0,2022,221
Allan George,CIN,0,3,3,100.0%,30.0,10.0,10.0,0.0,108.3,7.7,23.0,7.0,0,0,0,0.0,0,2,0,0.0%,15.0,2022,221
B.J. Hill,CIN,0,1,1,100.0%,4.0,4.0,4.0,0.0,83.3,-4.0,-4.0,8.0,0,1,1,0.0,2,7,0,0.0%,15.0,2022,221
Joseph Ossai,CIN,0,2,1,50.0%,13.0,13.0,6.5,0.0,70.8,9.0,13.0,0.0,0,0,1,0.0,1,2,0,0.0%,15.0,2022,221
Jessie Bates III,CIN,0,1,1,100.0%,24.0,24.0,24.0,0.0,118.7,20.0,20.0,4.0,1,0,0,0.0,0,2,0,0.0%,15.0,2022,221
Cameron Sample,CIN,0,2,1,50.0%,9.0,9.0,4.5,0.0,62.5,6.5,3.0,6.0,0,0,0,0.0,0,2,0,0.0%,15.0,2022,221
Sam Hubbard,CIN,0,0,0,,,,,,,,,,0,0,1,0.0,1,1,0,0.0%,15.0,2022,221
Josh Tupou,CIN,0,0,0,,,,,,,,,,0,0,1,0.0,1,3,0,0.0%,15.0,2022,221
Jay Tufele,CIN,0,0,0,,,,,,,,,,0,0,1,0.0,1,0,0,,15.0,2022,221
Tre Flowers,CIN,1,2,0,0.0%,,,0.0,,0.0,12.5,,,0,0,0,0.0,0,1,1,50.0%,15.0,2022,221
Akeem Davis-Gaither,CIN,0,0,0,,,,,,,,,,1,0,0,0.0,0,2,0,0.0%,15.0,2022,221
Germaine Pratt,CIN,1,2,0,0.0%,,,0.0,,0.0,6.5,,,1,0,0,0.0,0,9,0,0.0%,15.0,2022,221
Vonn Bell,CIN,0,0,0,,,,,,,,,,0,0,0,0.0,0,3,1,25.0%,15.0,2022,221
Michael Thomas,CIN,0,0,0,,,,,,,,,,1,0,0,0.0,0,0,0,,15.0,2022,221
Carlton Davis,TAM,1,12,7,58.3%,61.0,8.7,5.1,0.0,37.2,6.9,25.0,36.0,0,0,0,0.0,0,6,0,0.0%,15.0,2022,221
Lavonte David,TAM,0,6,6,100.0%,33.0,5.5,5.5,0.0,89.6,1.3,8.0,25.0,2,0,0,1.0,1,8,1,11.1%,15.0,2022,221
Dee Delaney,TAM,0,3,3,100.0%,12.0,4.0,4.0,1.0,122.9,2.7,8.0,4.0,1,0,0,0.0,0,3,0,0.0%,15.0,2022,221
Joe Tryon-Shoyinka,TAM,0,3,2,66.7%,23.0,11.5,7.7,1.0,129.2,-0.7,0.0,23.0,2,0,1,0.5,2,4,0,0.0%,15.0,2022,221
Mike Edwards,TAM,0,2,2,100.0%,8.0,4.0,4.0,0.0,83.3,-1.0,-2.0,10.0,2,0,1,0.0,1,5,0,0.0%,15.0,2022,221
Antoine Winfield Jr.,TAM,0,2,2,100.0%,23.0,11.5,11.5,0.0,114.6,10.0,20.0,3.0,0,0,0,0.0,0,3,0,0.0%,15.0,2022,221
Sean Murphy-Bunting,TAM,0,6,2,33.3%,9.0,4.5,1.5,1.0,81.9,12.3,9.0,0.0,0,0,0,0.0,0,3,0,0.0%,15.0,2022,221
Anthony Nelson,TAM,0,1,1,100.0%,4.0,4.0,4.0,0.0,83.3,-3.0,-3.0,7.0,2,1,0,0.5,2,4,0,0.0%,15.0,2022,221
Logan Ryan,TAM,0,2,1,50.0%,19.0,19.0,9.5,0.0,83.3,8.5,15.0,4.0,1,0,0,0.0,0,5,0,0.0%,15.0,2022,221
Keanu Neal,TAM,0,1,1,100.0%,8.0,8.0,8.0,1.0,139.6,6.0,6.0,2.0,2,0,0,0.0,0,4,1,20.0%,15.0,2022,221
Pat O'Connor,TAM,0,0,0,,,,,,,,,,0,0,1,0.0,1,0,0,,15.0,2022,221
Devin White,TAM,0,0,0,,,,,,,,,,4,0,1,0.0,1,7,0,0.0%,15.0,2022,221
