Player,Tm,Rushing Att,Rushing Yds,Rushing TD,Rushing Lng,week,year,game_id
Brock Purdy,SFO,4,-2,0,1,15.0,2022,209
Christian McCaffrey,SFO,26,108,1,23,15.0,2022,209
Jordan Mason,SFO,4,64,0,55,15.0,2022,209
George Kittle,SFO,0,0,0,0,15.0,2022,209
Jauan Jennings,SFO,0,0,0,0,15.0,2022,209
Tyler Kroft,SFO,0,0,0,0,15.0,2022,209
Brandon Aiyuk,SFO,0,0,0,0,15.0,2022,209
Ray-Ray McCloud,SFO,0,0,0,0,15.0,2022,209
Geno Smith,SEA,1,18,0,18,15.0,2022,209
Kenneth Walker III,SEA,12,47,0,15,15.0,2022,209
Travis Homer,SEA,1,5,0,5,15.0,2022,209
Tyler Lockett,SEA,0,0,0,0,15.0,2022,209
D.K. Metcalf,SEA,0,0,0,0,15.0,2022,209
Noah Fant,SEA,0,0,0,0,15.0,2022,209
Will Dissly,SEA,0,0,0,0,15.0,2022,209
Marquise Goodwin,SEA,0,0,0,0,15.0,2022,209
Penny Hart,SEA,0,0,0,0,15.0,2022,209
Colby Parkinson,SEA,0,0,0,0,15.0,2022,209
