Player,Tm,Rushing Att,Rushing Yds,Rushing TD,Rushing Lng,week,year,game_id
Joe Burrow,CIN,3,8,0,10,15.0,2022,221
Samaje Perine,CIN,7,24,0,9,15.0,2022,221
Joe Mixon,CIN,11,21,0,5,15.0,2022,221
Ja'Marr Chase,CIN,0,0,0,0,15.0,2022,221
Tyler Boyd,CIN,0,0,0,0,15.0,2022,221
Mitchell Wilcox,CIN,0,0,0,0,15.0,2022,221
Tee Higgins,CIN,0,0,0,0,15.0,2022,221
Trenton Irwin,CIN,0,0,0,0,15.0,2022,221
Tom Brady,TAM,2,1,0,1,15.0,2022,221
Leonard Fournette,TAM,10,44,0,8,15.0,2022,221
Rachaad White,TAM,11,38,0,7,15.0,2022,221
Deven Thompkins,TAM,1,9,0,9,15.0,2022,221
Mike Evans,TAM,0,0,0,0,15.0,2022,221
Chris Godwin,TAM,0,0,0,0,15.0,2022,221
Russell Gage,TAM,0,0,0,0,15.0,2022,221
Cameron Brate,TAM,0,0,0,0,15.0,2022,221
Cade Otton,TAM,0,0,0,0,15.0,2022,221
Giovani Bernard,TAM,1,0,0,0,15.0,2022,221
