Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat,week,year,game_id
Drake London,ATL,11,7,70,0,4.0,42,6.0,28,4.0,8.7,0,,0,0.0,0,81.6,15.0,2022,213
MyCole Pruitt,ATL,3,2,20,0,1.0,7,3.5,13,6.5,5.7,0,,1,33.3,0,85.4,15.0,2022,213
Avery Williams,ATL,2,2,10,0,1.0,1,0.5,9,4.5,0.5,0,,0,0.0,0,87.5,15.0,2022,213
Tyler Allgeier,ATL,1,1,-3,0,0.0,-5,-5.0,2,2.0,-5.0,0,,0,0.0,0,79.2,15.0,2022,213
Cordarrelle Patterson,ATL,3,1,0,0,0.0,-4,-4.0,4,4.0,12.3,0,,0,0.0,0,42.4,15.0,2022,213
Damiere Byrd,ATL,1,0,0,0,,0,,0,,4.0,0,,0,0.0,0,39.6,15.0,2022,213
Anthony Firkser,ATL,2,0,0,0,,0,,0,,5.5,0,,0,0.0,0,39.6,15.0,2022,213
Olamide Zaccheaus,ATL,3,0,0,0,,0,,0,,15.0,0,,0,0.0,0,39.6,15.0,2022,213
Juwan Johnson,NOR,6,4,67,2,4.0,38,9.5,29,7.3,11.7,0,,0,0.0,0,143.7,15.0,2022,213
Chris Olave,NOR,4,3,53,0,3.0,43,14.3,10,3.3,14.0,0,,0,0.0,0,116.7,15.0,2022,213
Rashid Shaheed,NOR,4,3,95,1,2.0,54,18.0,41,13.7,13.5,0,,0,0.0,0,156.2,15.0,2022,213
Alvin Kamara,NOR,2,2,13,0,1.0,7,3.5,6,3.0,3.5,0,,0,0.0,0,93.7,15.0,2022,213
Adam Prentice,NOR,1,1,3,0,1.0,-7,-7.0,10,10.0,-7.0,0,,0,0.0,0,79.2,15.0,2022,213
Jarvis Landry,NOR,1,0,0,0,,0,,0,,8.0,0,,0,0.0,0,39.6,15.0,2022,213
Adam Trautman,NOR,1,0,0,0,,0,,0,,8.0,0,,0,0.0,0,39.6,15.0,2022,213
