Player,Pos,home_team,team,week,year,game_id
Tom Brady,QB,1,Buccaneers,15.0,2022,221
Rachaad White,RB,1,Buccaneers,15.0,2022,221
Mike Evans,WR,1,Buccaneers,15.0,2022,221
Chris Godwin,WR,1,Buccaneers,15.0,2022,221
Breshad Perriman,WR,1,Buccaneers,15.0,2022,221
Ko Kieft,TE,1,Buccaneers,15.0,2022,221
Robert Hainsey,OL,1,Buccaneers,15.0,2022,221
Josh Wells,T,1,Buccaneers,15.0,2022,221
Donovan Smith,T,1,Buccaneers,15.0,2022,221
Nick Leverett,G,1,Buccaneers,15.0,2022,221
Shaq Mason,G,1,Buccaneers,15.0,2022,221
Akiem Hicks,DL,1,Buccaneers,15.0,2022,221
Rakeem Nunez-Roches,DL,1,Buccaneers,15.0,2022,221
Joe Tryon-Shoyinka,OLB,1,Buccaneers,15.0,2022,221
Anthony Nelson,OLB,1,Buccaneers,15.0,2022,221
Devin White,LB,1,Buccaneers,15.0,2022,221
Lavonte David,LB,1,Buccaneers,15.0,2022,221
Carlton Davis,CB,1,Buccaneers,15.0,2022,221
Sean Murphy-Bunting,CB,1,Buccaneers,15.0,2022,221
Antoine Winfield Jr.,S,1,Buccaneers,15.0,2022,221
Logan Ryan,S,1,Buccaneers,15.0,2022,221
Keanu Neal,S,1,Buccaneers,15.0,2022,221
