Player,Tm,Int,Tgt,Cmp,Cmp%,Yds,Yds/Cmp,Yds/Tgt,TD,Rat,DADOT,Air,YAC,Bltz,Hrry,QBKD,Sk,Prss,Comb,MTkl,MTkl%,week,year,game_id
Kader Kohou,MIA,0,9,5,55.6%,41.0,8.2,4.6,0.0,67.4,13.9,38.0,3.0,0,0,0,0.0,0,7,0,0.0%,15.0,2022,212
Keion Crossen,MIA,0,5,5,100.0%,75.0,15.0,15.0,0.0,118.7,13.2,66.0,9.0,0,0,0,0.0,0,6,0,0.0%,15.0,2022,212
Jerome Baker,MIA,0,5,3,60.0%,19.0,6.3,3.8,1.0,107.5,6.6,9.0,10.0,2,0,0,0.0,0,6,0,0.0%,15.0,2022,212
Elandon Roberts,MIA,0,3,3,100.0%,45.0,15.0,15.0,0.0,118.7,4.3,13.0,32.0,0,0,0,0.0,0,5,1,16.7%,15.0,2022,212
Xavien Howard,MIA,0,5,3,60.0%,26.0,8.7,5.2,0.0,73.7,14.2,23.0,3.0,0,0,0,0.0,0,4,1,20.0%,15.0,2022,212
Clayton Fejedelem,MIA,0,2,2,100.0%,54.0,27.0,27.0,0.0,118.7,14.5,29.0,25.0,1,0,0,0.0,0,1,0,0.0%,15.0,2022,212
Justin Bethel,MIA,0,2,1,50.0%,5.0,5.0,2.5,1.0,95.8,8.0,5.0,0.0,0,0,0,0.0,0,2,0,0.0%,15.0,2022,212
Jevon Holland,MIA,0,3,1,33.3%,14.0,14.0,4.7,1.0,88.9,7.3,14.0,0.0,0,0,0,0.0,0,4,0,0.0%,15.0,2022,212
Noah Igbinoghene,MIA,0,2,1,50.0%,15.0,15.0,7.5,0.0,75.0,11.0,15.0,0.0,0,0,0,0.0,0,2,0,0.0%,15.0,2022,212
Duke Riley,MIA,0,1,1,100.0%,10.0,10.0,10.0,1.0,147.9,1.0,1.0,9.0,0,0,0,0.0,0,2,0,0.0%,15.0,2022,212
Jaelan Phillips,MIA,0,0,0,,,,,,,,,,4,3,2,1.0,6,3,1,25.0%,15.0,2022,212
Zach Sieler,MIA,0,0,0,,,,,,,,,,0,1,1,1.0,3,5,0,0.0%,15.0,2022,212
Christian Wilkins,MIA,0,0,0,,,,,,,,,,0,1,0,0.0,1,6,0,0.0%,15.0,2022,212
John Jenkins,MIA,0,0,0,,,,,,,,,,0,1,0,0.0,1,1,0,0.0%,15.0,2022,212
Melvin Ingram,MIA,0,0,0,,,,,,,,,,3,1,0,0.0,1,0,1,100.0%,15.0,2022,212
Andrew Van Ginkel,MIA,0,0,0,,,,,,,,,,1,1,0,0.0,1,4,0,0.0%,15.0,2022,212
Bradley Chubb,MIA,0,0,0,,,,,,,,,,3,0,1,0.0,1,2,0,0.0%,15.0,2022,212
Verone McKinley,MIA,0,1,0,0.0%,,,0.0,,39.6,-4.0,,,1,0,0,0.0,0,4,1,20.0%,15.0,2022,212
Matt Milano,BUF,0,3,3,100.0%,31.0,10.3,10.3,0.0,109.7,1.7,5.0,26.0,7,0,0,0.5,1,8,1,11.1%,15.0,2022,212
Tre'Davious White,BUF,0,11,3,27.3%,67.0,22.3,6.1,1.0,82.8,13.9,60.0,7.0,0,0,0,0.0,0,3,0,0.0%,15.0,2022,212
Taron Johnson,BUF,0,4,3,75.0%,24.0,8.0,6.0,0.0,89.6,5.8,20.0,4.0,1,0,0,0.0,0,4,0,0.0%,15.0,2022,212
Tremaine Edmunds,BUF,0,4,3,75.0%,26.0,8.7,6.5,0.0,91.7,3.0,18.0,8.0,0,0,0,0.0,0,8,0,0.0%,15.0,2022,212
Kaiir Elam,BUF,0,4,2,50.0%,11.0,5.5,2.8,0.0,56.2,5.3,11.0,0.0,0,0,0,0.0,0,3,0,0.0%,15.0,2022,212
Jordan Poyer,BUF,0,2,1,50.0%,5.0,5.0,2.5,0.0,56.2,3.0,3.0,2.0,4,0,0,0.0,0,5,1,16.7%,15.0,2022,212
Dane Jackson,BUF,0,1,1,100.0%,3.0,3.0,3.0,0.0,79.2,2.0,2.0,1.0,0,0,0,0.0,0,3,0,0.0%,15.0,2022,212
Damar Hamlin,BUF,0,1,1,100.0%,67.0,67.0,67.0,1.0,158.3,26.0,26.0,41.0,1,0,0,0.0,0,5,2,28.6%,15.0,2022,212
Shaq Lawson,BUF,0,0,0,,,,,,,,,,0,1,0,1.0,2,2,0,0.0%,15.0,2022,212
DaQuan Jones,BUF,0,0,0,,,,,,,,,,0,1,0,0.5,2,3,1,25.0%,15.0,2022,212
Gregory Rousseau,BUF,0,0,0,,,,,,,,,,0,2,0,0.0,2,4,0,0.0%,15.0,2022,212
Ed Oliver,BUF,0,0,0,,,,,,,,,,0,0,1,0.0,1,2,0,0.0%,15.0,2022,212
A.J. Epenesa,BUF,0,0,0,,,,,,,,,,0,1,0,0.0,1,0,1,100.0%,15.0,2022,212
Boogie Basham,BUF,0,0,0,,,,,,,,,,0,1,0,0.0,1,1,0,0.0%,15.0,2022,212
Tim Settle,BUF,0,0,0,,,,,,,,,,0,0,0,0.0,0,1,1,50.0%,15.0,2022,212
