Player,Tm,Passing Cmp,Passing Att,Passing Yds,Passing TD,Passing Int,Passing Sk,Passing Yds.1,Passing Lng,Passing Rate,week,year,game_id
Matt Ryan,IND,19,33,182,1,0,3,12,36,83.1,15.0,2022,210
Zack Moss,IND,0,0,0,0,0,0,0,0,,15.0,2022,210
Deon Jackson,IND,0,0,0,0,0,0,0,0,,15.0,2022,210
Michael Pittman Jr.,IND,0,0,0,0,0,0,0,0,,15.0,2022,210
Ashton Dulin,IND,0,0,0,0,0,0,0,0,,15.0,2022,210
Jelani Woods,IND,0,0,0,0,0,0,0,0,,15.0,2022,210
Kylen Granson,IND,0,0,0,0,0,0,0,0,,15.0,2022,210
Parris Campbell,IND,0,0,0,0,0,0,0,0,,15.0,2022,210
Jonathan Taylor,IND,0,0,0,0,0,0,0,0,,15.0,2022,210
Alec Pierce,IND,0,0,0,0,0,0,0,0,,15.0,2022,210
Mo Alie-Cox,IND,0,0,0,0,0,0,0,0,,15.0,2022,210
Kirk Cousins,MIN,34,54,460,4,2,7,34,64,99.3,15.0,2022,210
Ryan Wright,MIN,0,1,0,0,0,0,0,0,39.6,15.0,2022,210
Dalvin Cook,MIN,0,0,0,0,0,0,0,0,,15.0,2022,210
C.J. Ham,MIN,0,0,0,0,0,0,0,0,,15.0,2022,210
Alexander Mattison,MIN,0,0,0,0,0,0,0,0,,15.0,2022,210
K.J. Osborn,MIN,0,0,0,0,0,0,0,0,,15.0,2022,210
Justin Jefferson,MIN,0,0,0,0,0,0,0,0,,15.0,2022,210
Adam Thielen,MIN,0,0,0,0,0,0,0,0,,15.0,2022,210
T.J. Hockenson,MIN,0,0,0,0,0,0,0,0,,15.0,2022,210
Johnny Mundt,MIN,0,0,0,0,0,0,0,0,,15.0,2022,210
Jalen Nailor,MIN,0,0,0,0,0,0,0,0,,15.0,2022,210
Jalen Reagor,MIN,0,0,0,0,0,0,0,0,,15.0,2022,210
