Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat,week,year,game_id
Pierre Strong,NWE,3,3,12,0,2.0,0,0.0,12,4.0,0.0,0,,0,0.0,0,83.3,15.0,2022,220
Hunter Henry,NWE,4,2,9,0,,-7,-3.5,16,8.0,0.8,0,,1,25.0,0,56.2,15.0,2022,220
Jakobi Meyers,NWE,6,2,47,0,1.0,34,17.0,13,6.5,18.2,0,,0,0.0,0,62.5,15.0,2022,220
Jonnu Smith,NWE,3,2,24,0,2.0,18,9.0,6,3.0,6.3,0,,0,0.0,0,91.0,15.0,2022,220
Rhamondre Stevenson,NWE,3,2,-4,0,0.0,-11,-5.5,7,3.5,-2.7,0,,0,0.0,0,70.1,15.0,2022,220
Nelson Agholor,NWE,6,1,3,0,,-2,-2.0,5,5.0,16.0,0,,0,0.0,0,39.6,15.0,2022,220
Tyquan Thornton,NWE,4,1,21,0,1.0,19,19.0,2,2.0,16.5,0,,0,0.0,0,49.0,15.0,2022,220
Kendrick Bourne,NWE,1,0,0,0,,0,,0,,4.0,0,,1,100.0,0,39.6,15.0,2022,220
Davante Adams,LVR,9,4,28,0,1.0,20,5.0,8,2.0,12.1,0,,0,0.0,1,12.5,15.0,2022,220
Mack Hollins,LVR,8,4,40,1,3.0,34,8.5,6,1.5,22.0,0,,2,25.0,0,104.2,15.0,2022,220
Darren Waller,LVR,3,3,48,1,2.0,40,13.3,8,2.7,13.3,0,,0,0.0,0,158.3,15.0,2022,220
Ameer Abdullah,LVR,2,2,14,0,,3,1.5,11,5.5,1.5,0,,0,0.0,0,95.8,15.0,2022,220
Keelan Cole,LVR,2,2,50,1,2.0,49,24.5,1,0.5,24.5,0,,0,0.0,0,158.3,15.0,2022,220
Josh Jacobs,LVR,3,2,17,0,1.0,7,3.5,10,5.0,3.3,0,,0,0.0,0,81.2,15.0,2022,220
Foster Moreau,LVR,2,2,20,0,,12,6.0,8,4.0,6.0,0,,0,0.0,0,108.3,15.0,2022,220
Hunter Renfrow,LVR,3,1,14,0,1.0,14,14.0,0,0.0,17.3,0,,0,0.0,0,49.3,15.0,2022,220
