Player,Tm,Int,Tgt,Cmp,Cmp%,Yds,Yds/Cmp,Yds/Tgt,TD,Rat,DADOT,Air,YAC,Bltz,Hrry,QBKD,Sk,Prss,Comb,MTkl,MTkl%,week,year,game_id
Troy Hill,LAR,0,9,8,88.9%,57.0,7.1,6.3,1.0,130.1,1.6,15.0,42.0,0,0,0,0.0,0,6,2,25.0%,15.0,2022,224
Nick Scott,LAR,0,7,6,85.7%,91.0,15.2,13.0,0.0,118.7,9.6,56.0,35.0,0,0,0,0.0,0,9,0,0.0%,15.0,2022,224
Bobby Wagner,LAR,0,3,2,66.7%,25.0,12.5,8.3,0.0,92.4,-0.7,-3.0,28.0,1,0,0,0.0,0,7,1,12.5%,15.0,2022,224
Cobie Durant,LAR,0,3,2,66.7%,15.0,7.5,5.0,0.0,78.5,2.3,2.0,13.0,0,0,0,0.0,0,4,0,0.0%,15.0,2022,224
Michael Hoecht,LAR,0,1,1,100.0%,17.0,17.0,17.0,0.0,118.7,2.0,2.0,15.0,0,1,0,0.0,1,5,0,0.0%,15.0,2022,224
Russ Yeast,LAR,0,1,1,100.0%,6.0,6.0,6.0,0.0,91.7,5.0,5.0,1.0,0,0,0,0.0,0,2,1,33.3%,15.0,2022,224
Taylor Rapp,LAR,1,2,1,50.0%,1.0,1.0,0.5,0.0,16.7,12.0,-6.0,7.0,0,0,0,0.0,0,7,0,0.0%,15.0,2022,224
Jalen Ramsey,LAR,0,2,1,50.0%,17.0,17.0,8.5,0.0,79.2,4.5,4.0,13.0,0,0,0,0.0,0,6,2,25.0%,15.0,2022,224
Leonard Floyd,LAR,0,0,0,,,,,,,,,,5,1,1,2.0,4,5,2,28.6%,15.0,2022,224
Greg Gaines,LAR,0,0,0,,,,,,,,,,0,0,0,1.0,1,6,0,0.0%,15.0,2022,224
Jonah Williams,LAR,0,0,0,,,,,,,,,,0,0,1,0.0,1,5,1,16.7%,15.0,2022,224
Bobby Brown,LAR,0,0,0,,,,,,,,,,0,1,0,0.0,1,1,0,0.0%,15.0,2022,224
Daniel Hardy,LAR,0,0,0,,,,,,,,,,1,0,0,0.0,0,0,0,,15.0,2022,224
Ernest Jones,LAR,0,0,0,,,,,,,,,,0,0,0,0.0,0,5,1,16.7%,15.0,2022,224
Rasul Douglas,GNB,1,4,3,75.0%,27.0,9.0,6.8,1.0,92.7,10.3,18.0,9.0,0,0,0,0.0,0,8,0,0.0%,15.0,2022,224
Keisean Nixon,GNB,0,4,3,75.0%,24.0,8.0,6.0,0.0,89.6,2.0,7.0,17.0,0,0,0,0.0,0,3,0,0.0%,15.0,2022,224
De'Vondre Campbell,GNB,0,2,2,100.0%,17.0,8.5,8.5,0.0,102.1,3.0,6.0,11.0,2,0,0,0.0,0,4,1,20.0%,15.0,2022,224
Kingsley Enagbare,GNB,0,2,1,50.0%,3.0,3.0,1.5,0.0,56.2,-2.5,0.0,3.0,3,1,0,1.0,2,2,1,33.3%,15.0,2022,224
Adrian Amos,GNB,0,2,1,50.0%,5.0,5.0,2.5,0.0,56.2,5.0,2.0,3.0,1,0,0,0.0,0,2,1,33.3%,15.0,2022,224
Darnell Savage Jr.,GNB,0,1,1,100.0%,17.0,17.0,17.0,0.0,118.7,17.0,17.0,0.0,0,0,0,0.0,0,2,0,0.0%,15.0,2022,224
Jaire Alexander,GNB,0,4,1,25.0%,18.0,18.0,4.5,0.0,45.8,3.8,-6.0,24.0,0,0,0,0.0,0,1,0,0.0%,15.0,2022,224
Preston Smith,GNB,0,0,0,,,,,,,,,,5,0,2,2.0,4,3,0,0.0%,15.0,2022,224
Justin Hollins,GNB,0,0,0,,,,,,,,,,2,1,0,0.5,2,2,0,0.0%,15.0,2022,224
Quay Walker,GNB,0,1,0,0.0%,,,0.0,,39.6,-2.0,,,5,1,0,1.0,2,5,1,16.7%,15.0,2022,224
Kenny Clark,GNB,0,0,0,,,,,,,,,,0,1,1,0.0,2,2,0,0.0%,15.0,2022,224
Devonte Wyatt,GNB,0,0,0,,,,,,,,,,0,0,0,0.5,1,2,0,0.0%,15.0,2022,224
