Player,Pos,home_team,team,week,year,game_id
Joe Burrow,QB,0,Bengals,15.0,2022,221
Joe Mixon,RB,0,Bengals,15.0,2022,221
Tyler Boyd,WR,0,Bengals,15.0,2022,221
Ja'Marr Chase,WR,0,Bengals,15.0,2022,221
Tee Higgins,WR,0,Bengals,15.0,2022,221
Mitchell Wilcox,TE,0,Bengals,15.0,2022,221
Cordell Volson,OL,0,Bengals,15.0,2022,221
Jonah Williams,T,0,Bengals,15.0,2022,221
La'el Collins,T,0,Bengals,15.0,2022,221
Alex Cappa,G,0,Bengals,15.0,2022,221
Ted Karras,C,0,Bengals,15.0,2022,221
Sam Hubbard,DE,0,Bengals,15.0,2022,221
B.J. Hill,DT,0,Bengals,15.0,2022,221
Josh Tupou,DT,0,Bengals,15.0,2022,221
D.J. Reader,DT,0,Bengals,15.0,2022,221
Logan Wilson,LB,0,Bengals,15.0,2022,221
Germaine Pratt,LB,0,Bengals,15.0,2022,221
Cam Taylor-Britt,CB,0,Bengals,15.0,2022,221
Eli Apple,CB,0,Bengals,15.0,2022,221
Daxton Hill,S,0,Bengals,15.0,2022,221
Vonn Bell,S,0,Bengals,15.0,2022,221
Jessie Bates III,S,0,Bengals,15.0,2022,221
