Player,Tm,Rushing Att,Rushing Yds,Rushing TD,Rushing Lng,week,year,game_id
Desmond Ridder,ATL,6,38,0,18,15.0,2022,213
Tyler Allgeier,ATL,17,139,1,43,15.0,2022,213
Cordarrelle Patterson,ATL,14,52,1,11,15.0,2022,213
Caleb Huntley,ATL,1,2,0,2,15.0,2022,213
Drake London,ATL,0,0,0,0,15.0,2022,213
MyCole Pruitt,ATL,0,0,0,0,15.0,2022,213
Avery Williams,ATL,0,0,0,0,15.0,2022,213
Damiere Byrd,ATL,0,0,0,0,15.0,2022,213
Olamide Zaccheaus,ATL,0,0,0,0,15.0,2022,213
Feleipe Franks,ATL,1,0,0,0,15.0,2022,213
Anthony Firkser,ATL,0,0,0,0,15.0,2022,213
Andy Dalton,NOR,2,1,0,2,15.0,2022,213
Taysom Hill,NOR,7,30,0,13,15.0,2022,213
Alvin Kamara,NOR,21,91,0,13,15.0,2022,213
David Johnson,NOR,4,12,0,5,15.0,2022,213
Rashid Shaheed,NOR,0,0,0,0,15.0,2022,213
Juwan Johnson,NOR,0,0,0,0,15.0,2022,213
Chris Olave,NOR,0,0,0,0,15.0,2022,213
Adam Prentice,NOR,0,0,0,0,15.0,2022,213
Jarvis Landry,NOR,0,0,0,0,15.0,2022,213
Adam Trautman,NOR,0,0,0,0,15.0,2022,213
