Tm,Total,Offense Tot,Offense Pass,Offense Rush,Offense TOvr,Defense Tot,Defense Pass,Defense Rush,Defense TOvr,Special Teams Tot,Special Teams KO,Special Teams KR,Special Teams P,Special Teams PR,Special Teams FG/XP,week,year,game_id
Falcons,-3.0,8.41,-8.22,15.24,-1.47,-6.38,-16.16,6.19,3.95,-1.86,-2.44,-0.71,2.87,-1.79,0.21,15.0,2022,213
Saints,3.0,6.38,16.16,-6.19,-3.95,-8.41,8.22,-15.24,1.47,1.86,0.71,2.44,1.79,-2.87,-0.21,15.0,2022,213
