Player,Tm,Int,Tgt,Cmp,Cmp%,Yds,Yds/Cmp,Yds/Tgt,TD,Rat,DADOT,Air,YAC,Bltz,Hrry,QBKD,Sk,Prss,Comb,MTkl,MTkl%,week,year,game_id
Trevon Diggs,DAL,0,9,6,66.7%,67.0,11.2,7.4,0.0,88.7,10.2,47.0,20.0,0,0,0,0.0,0,7,0,0.0%,15.0,2022,216
DaRon Bland,DAL,1,9,5,55.6%,51.0,10.2,5.7,1.0,69.4,10.1,34.0,17.0,2,0,0,0.0,0,6,0,0.0%,15.0,2022,216
Jayron Kearse,DAL,0,5,4,80.0%,25.0,6.3,5.0,0.0,87.5,1.0,-5.0,30.0,2,0,0,0.0,0,7,0,0.0%,15.0,2022,216
Nahshon Wright,DAL,0,6,3,50.0%,31.0,10.3,5.2,0.0,65.3,11.2,15.0,16.0,0,0,0,0.0,0,4,0,0.0%,15.0,2022,216
Damone Clark,DAL,0,4,3,75.0%,27.0,9.0,6.8,0.0,92.7,3.0,2.0,25.0,3,0,0,0.0,0,9,0,0.0%,15.0,2022,216
Kelvin Joseph,DAL,0,3,2,66.7%,69.0,34.5,23.0,2.0,149.3,22.7,48.0,21.0,0,0,0,0.0,0,1,0,0.0%,15.0,2022,216
Anthony Barr,DAL,0,2,2,100.0%,37.0,18.5,18.5,0.0,118.7,13.5,27.0,10.0,2,0,0,0.0,0,7,1,12.5%,15.0,2022,216
Israel Mukuamu,DAL,0,1,1,100.0%,5.0,5.0,5.0,1.0,127.1,2.0,2.0,3.0,0,0,0,0.0,0,0,0,,15.0,2022,216
Malik Hooker,DAL,0,1,1,100.0%,6.0,6.0,6.0,0.0,91.7,0.0,0.0,6.0,0,0,0,0.0,0,5,0,0.0%,15.0,2022,216
Micah Parsons,DAL,0,0,0,,,,,,,,,,4,0,1,1.0,2,2,0,0.0%,15.0,2022,216
Dante Fowler,DAL,0,0,0,,,,,,,,,,0,2,0,0.0,2,1,0,0.0%,15.0,2022,216
Osa Odighizuwa,DAL,0,0,0,,,,,,,,,,0,0,1,0.0,1,1,0,0.0%,15.0,2022,216
Sam Williams,DAL,0,0,0,,,,,,,,,,0,0,1,0.0,1,1,1,50.0%,15.0,2022,216
DeMarcus Lawrence,DAL,0,0,0,,,,,,,,,,0,1,0,0.0,1,1,0,0.0%,15.0,2022,216
Leighton Vander Esch,DAL,0,0,0,,,,,,,,,,0,0,0,0.0,0,0,1,100.0%,15.0,2022,216
Carlos Watkins,DAL,0,0,0,,,,,,,,,,0,0,0,0.0,0,3,1,25.0%,15.0,2022,216
Donovan Wilson,DAL,0,1,0,0.0%,,,0.0,,39.6,20.0,,,1,0,0,0.0,0,3,0,0.0%,15.0,2022,216
Tre Herndon,JAX,0,8,6,75.0%,110.0,18.3,13.8,0.0,116.7,11.9,84.0,26.0,1,0,0,0.0,0,4,0,0.0%,15.0,2022,216
Foyesade Oluokun,JAX,0,6,6,100.0%,34.0,5.7,5.7,0.0,90.3,1.8,11.0,23.0,2,0,0,0.0,0,14,3,17.6%,15.0,2022,216
Devin Lloyd,JAX,0,4,4,100.0%,39.0,9.8,9.8,1.0,146.9,2.3,9.0,30.0,7,1,0,0.0,1,9,3,25.0%,15.0,2022,216
Rayshawn Jenkins,JAX,2,4,3,75.0%,23.0,7.7,5.8,0.0,49.0,6.8,4.0,19.0,1,0,0,0.0,0,18,0,0.0%,15.0,2022,216
Tyson Campbell,JAX,0,2,2,100.0%,17.0,8.5,8.5,1.0,141.7,8.5,17.0,0.0,0,0,0,0.0,0,5,0,0.0%,15.0,2022,216
Andre Cisco,JAX,0,2,2,100.0%,13.0,6.5,6.5,0.0,93.7,2.5,5.0,8.0,1,0,0,0.0,0,5,1,16.7%,15.0,2022,216
Josh Hines-Allen,JAX,0,1,1,100.0%,20.0,20.0,20.0,1.0,158.3,20.0,20.0,0.0,1,0,1,1.0,2,3,0,0.0%,15.0,2022,216
Dawuane Smoot,JAX,0,1,0,0.0%,,,0.0,,39.6,20.0,,,0,1,2,0.0,3,5,0,0.0%,15.0,2022,216
Arden Key,JAX,0,0,0,,,,,,,,,,1,0,0,1.5,2,3,0,0.0%,15.0,2022,216
K'Lavon Chaisson,JAX,0,0,0,,,,,,,,,,1,1,1,0.0,2,0,0,,15.0,2022,216
Folorunso Fatukasi,JAX,0,0,0,,,,,,,,,,0,0,0,0.5,1,1,0,0.0%,15.0,2022,216
Darious Williams,JAX,0,2,0,0.0%,,,0.0,,39.6,26.0,,,0,0,0,0.0,0,2,0,0.0%,15.0,2022,216
DaVon Hamilton,JAX,0,1,0,0.0%,,,0.0,,39.6,7.0,,,0,0,0,0.0,0,4,0,0.0%,15.0,2022,216
