Player,Pos,Off. Num,Off. Pct,Def. Num,Def. Pct,ST Num,ST Pct,home_team,team,week,year,game_id
Aaron Banks,G,64,100%,0,0%,4,14%,0,49ers,15.0,2022,209
Jake Brendel,C,64,100%,0,0%,4,14%,0,49ers,15.0,2022,209
Trent Williams,T,64,100%,0,0%,0,0%,0,49ers,15.0,2022,209
Brock Purdy,QB,64,100%,0,0%,0,0%,0,49ers,15.0,2022,209
Mike McGlinchey,T,64,100%,0,0%,0,0%,0,49ers,15.0,2022,209
Brandon Aiyuk,WR,62,97%,0,0%,0,0%,0,49ers,15.0,2022,209
Christian McCaffrey,RB,57,89%,0,0%,1,4%,0,49ers,15.0,2022,209
George Kittle,TE,54,84%,0,0%,1,4%,0,49ers,15.0,2022,209
Jauan Jennings,WR,54,84%,0,0%,0,0%,0,49ers,15.0,2022,209
Daniel Brunskill,C,36,56%,0,0%,4,14%,0,49ers,15.0,2022,209
Kyle Juszczyk,FB,33,52%,0,0%,10,36%,0,49ers,15.0,2022,209
Spencer Burford,G,28,44%,0,0%,4,14%,0,49ers,15.0,2022,209
Ray-Ray McCloud,WR,27,42%,0,0%,11,39%,0,49ers,15.0,2022,209
Tyler Kroft,TE,14,22%,0,0%,3,11%,0,49ers,15.0,2022,209
Jordan Mason,RB,7,11%,0,0%,20,71%,0,49ers,15.0,2022,209
Charlie Woerner,TE,6,9%,0,0%,24,86%,0,49ers,15.0,2022,209
Willie Snead,WR,3,5%,0,0%,17,61%,0,49ers,15.0,2022,209
Danny Gray,WR,2,3%,0,0%,8,29%,0,49ers,15.0,2022,209
Ross Dwelley,TE,1,2%,0,0%,21,75%,0,49ers,15.0,2022,209
Deommodore Lenoir,CB,0,0%,64,100%,6,21%,0,49ers,15.0,2022,209
Talanoa Hufanga,SS,0,0%,64,100%,5,18%,0,49ers,15.0,2022,209
Fred Warner,LB,0,0%,64,100%,4,14%,0,49ers,15.0,2022,209
Dre Greenlaw,LB,0,0%,64,100%,1,4%,0,49ers,15.0,2022,209
Tashaun Gipson,FS,0,0%,64,100%,1,4%,0,49ers,15.0,2022,209
Nick Bosa,DE,0,0%,51,80%,0,0%,0,49ers,15.0,2022,209
Charvarius Ward,CB,0,0%,50,78%,2,7%,0,49ers,15.0,2022,209
Arik Armstead,DT,0,0%,47,73%,0,0%,0,49ers,15.0,2022,209
Jimmie Ward,FS,0,0%,42,66%,2,7%,0,49ers,15.0,2022,209
Samson Ebukam,DE,0,0%,37,58%,0,0%,0,49ers,15.0,2022,209
Charles Omenihu,DE,0,0%,34,53%,3,11%,0,49ers,15.0,2022,209
Kerry Hyder,DE,0,0%,23,36%,3,11%,0,49ers,15.0,2022,209
Azeez Al-Shaair,LB,0,0%,22,34%,2,7%,0,49ers,15.0,2022,209
Akeem Spence,DT,0,0%,20,31%,0,0%,0,49ers,15.0,2022,209
T.Y. McGill,DT,0,0%,16,25%,3,11%,0,49ers,15.0,2022,209
Drake Jackson,DE,0,0%,15,23%,3,11%,0,49ers,15.0,2022,209
Jackrabbit Jenkins,CB,0,0%,14,22%,14,50%,0,49ers,15.0,2022,209
Jordan Willis,DE,0,0%,13,20%,14,50%,0,49ers,15.0,2022,209
George Odum,FS,0,0%,0,0%,24,86%,0,49ers,15.0,2022,209
Oren Burks,LB,0,0%,0,0%,24,86%,0,49ers,15.0,2022,209
Demetrius Flannigan-Fowles,LB,0,0%,0,0%,20,71%,0,49ers,15.0,2022,209
Taybor Pepper,LS,0,0%,0,0%,10,36%,0,49ers,15.0,2022,209
Mitch Wishnowsky,P,0,0%,0,0%,10,36%,0,49ers,15.0,2022,209
Ambry Thomas,CB,0,0%,0,0%,9,32%,0,49ers,15.0,2022,209
Robbie Gould,K,0,0%,0,0%,8,29%,0,49ers,15.0,2022,209
Jaylon Moore,T,0,0%,0,0%,4,14%,0,49ers,15.0,2022,209
Colton McKivitz,T,0,0%,0,0%,4,14%,0,49ers,15.0,2022,209
