Unnamed: 0_level_0,Unnamed: 1_level_0,Fumbles,Fumbles,week,year,game_id
Player,Tm,Fmb,FL,,,
Tommy DeVito,NYG,0,0,11.0,2023,159
Saquon Barkley,NYG,0,0,11.0,2023,159
Wan'Dale Robinson,NYG,0,0,11.0,2023,159
Darius Slayton,NYG,0,0,11.0,2023,159
Daniel Bellinger,NYG,0,0,11.0,2023,159
Isaiah Hodgins,NYG,0,0,11.0,2023,159
Jalin Hyatt,NYG,0,0,11.0,2023,159
Sterling Shepard,NYG,0,0,11.0,2023,159
Matt Breida,NYG,0,0,11.0,2023,159
Sam Howell,WAS,0,0,11.0,2023,159
Brian Robinson Jr.,WAS,1,0,11.0,2023,159
Chris Rodriguez,WAS,1,1,11.0,2023,159
Derrick Gore,WAS,0,0,11.0,2023,159
Logan Thomas,WAS,1,1,11.0,2023,159
Terry McLaurin,WAS,0,0,11.0,2023,159
Jahan Dotson,WAS,0,0,11.0,2023,159
Byron Pringle,WAS,1,1,11.0,2023,159
John Bates,WAS,0,0,11.0,2023,159
Jamison Crowder,WAS,0,0,11.0,2023,159
Dyami Brown,WAS,0,0,11.0,2023,159
Cole Turner,WAS,0,0,11.0,2023,159
Curtis Samuel,WAS,0,0,11.0,2023,159
