Unnamed: 0_level_0,Unnamed: 1_level_0,Fumbles,Fumbles,week,year,game_id
Player,Tm,Fmb,FL,,,
Justin Herbert,LAC,1,0,11.0,2023,154
Austin Ekeler,LAC,1,1,11.0,2023,154
Joshua Kelley,LAC,0,0,11.0,2023,154
Keenan Allen,LAC,0,0,11.0,2023,154
Donald Parham,LAC,0,0,11.0,2023,154
Stone Smartt,LAC,0,0,11.0,2023,154
Quentin Johnston,LAC,0,0,11.0,2023,154
Alex Erickson,LAC,0,0,11.0,2023,154
Derius Davis,LAC,0,0,11.0,2023,154
Jordan Love,GNB,2,0,11.0,2023,154
Jayden Reed,GNB,0,0,11.0,2023,154
AJ Dillon,GNB,0,0,11.0,2023,154
Aaron Jones,GNB,0,0,11.0,2023,154
Emanuel Wilson,GNB,0,0,11.0,2023,154
Christian Watson,GNB,0,0,11.0,2023,154
Dontayvion Wicks,GNB,0,0,11.0,2023,154
Romeo Doubs,GNB,0,0,11.0,2023,154
Tucker Kraft,GNB,0,0,11.0,2023,154
Luke Musgrave,GNB,0,0,11.0,2023,154
Malik Heath,GNB,0,0,11.0,2023,154
