Unnamed: 0_level_0,Unnamed: 1_level_0,Receiving,Receiving,Receiving,Receiving,Receiving,week,year,game_id
Player,Tm,Tgt,Rec,Yds,TD,Lng,,,
Dak Prescott,DAL,0,0,0,0,0,11.0,2023,152
Cooper Rush,DAL,0,0,0,0,0,11.0,2023,152
Tony Pollard,DAL,5,4,19,0,12,11.0,2023,152
Rico Dowdle,DAL,2,2,-3,0,-1,11.0,2023,152
KaVontae Turpin,DAL,3,2,10,0,10,11.0,2023,152
CeeDee Lamb,DAL,9,6,38,1,10,11.0,2023,152
Brandin Cooks,DAL,4,3,42,0,22,11.0,2023,152
Jake Ferguson,DAL,5,3,32,0,24,11.0,2023,152
Michael Gallup,DAL,5,3,31,0,19,11.0,2023,152
Luke Schoonmaker,DAL,2,2,23,1,18,11.0,2023,152
Jalen Tolbert,DAL,5,2,12,0,7,11.0,2023,152
Bryce Young,CAR,0,0,0,0,0,11.0,2023,152
Chuba Hubbard,CAR,2,2,8,0,6,11.0,2023,152
Miles Sanders,CAR,1,1,2,0,2,11.0,2023,152
Adam Thielen,CAR,11,8,74,0,16,11.0,2023,152
Stephen Sullivan,CAR,1,1,20,0,20,11.0,2023,152
Laviska Shenault Jr.,CAR,2,2,9,0,5,11.0,2023,152
Jonathan Mingo,CAR,6,1,6,0,6,11.0,2023,152
Tommy Tremble,CAR,3,1,4,1,4,11.0,2023,152
