Unnamed: 0_level_0,Unnamed: 1_level_0,Receiving,Receiving,Receiving,Receiving,Receiving,week,year,game_id
Player,Tm,Tgt,Rec,Yds,TD,Lng,,,
Aidan O'Connell,LVR,0,0,0,0,0,11.0,2023,156
Josh Jacobs,LVR,1,1,12,0,12,11.0,2023,156
Davante Adams,LVR,13,7,82,1,46,11.0,2023,156
Jakobi Meyers,LVR,5,4,49,0,24,11.0,2023,156
Michael Mayer,LVR,5,4,46,0,17,11.0,2023,156
Hunter Renfrow,LVR,5,5,42,0,31,11.0,2023,156
Ameer Abdullah,LVR,1,1,4,0,4,11.0,2023,156
Austin Hooper,LVR,1,0,0,0,0,11.0,2023,156
Tre Tucker,LVR,7,2,36,0,19,11.0,2023,156
Tua Tagovailoa,MIA,0,0,0,0,0,11.0,2023,156
Raheem Mostert,MIA,2,1,7,0,7,11.0,2023,156
Salvon Ahmed,MIA,3,3,25,1,11,11.0,2023,156
De'Von Achane,MIA,1,1,4,0,4,11.0,2023,156
Tyreek Hill,MIA,11,10,146,1,38,11.0,2023,156
Jaylen Waddle,MIA,8,4,55,0,19,11.0,2023,156
Robbie Chosen,MIA,2,2,39,0,30,11.0,2023,156
Cedrick Wilson Jr.,MIA,4,3,23,0,12,11.0,2023,156
Alec Ingold,MIA,4,3,16,0,9,11.0,2023,156
Julian Hill,MIA,1,1,10,0,10,11.0,2023,156
