Unnamed: 0_level_0,Unnamed: 1_level_0,Off.,Off.,Def.,Def.,ST,ST,home_team,team,week,year,game_id
Player,Pos,Num,Pct,Num,Pct,Num,Pct,,,,,
Austin Jackson,T,70,100%,0,0%,5,19%,1,Dolphins,11.0,2023,156
Liam Eichenberg,G,70,100%,0,0%,5,19%,1,Dolphins,11.0,2023,156
Lester Cotton,G,70,100%,0,0%,5,19%,1,Dolphins,11.0,2023,156
Connor Williams,C,70,100%,0,0%,0,0%,1,Dolphins,11.0,2023,156
Terron Armstead,T,70,100%,0,0%,0,0%,1,Dolphins,11.0,2023,156
Tua Tagovailoa,QB,70,100%,0,0%,0,0%,1,Dolphins,11.0,2023,156
Jaylen Waddle,WR,58,83%,0,0%,2,8%,1,Dolphins,11.0,2023,156
Raheem Mostert,RB,55,79%,0,0%,0,0%,1,Dolphins,11.0,2023,156
Julian Hill,TE,47,67%,0,0%,10,38%,1,Dolphins,11.0,2023,156
Cedrick Wilson Jr.,WR,45,64%,0,0%,10,38%,1,Dolphins,11.0,2023,156
Tyreek Hill,WR,41,59%,0,0%,0,0%,1,Dolphins,11.0,2023,156
Alec Ingold,FB,34,49%,0,0%,3,12%,1,Dolphins,11.0,2023,156
Tyler Kroft,TE,21,30%,0,0%,9,35%,1,Dolphins,11.0,2023,156
River Cracraft,WR,21,30%,0,0%,1,4%,1,Dolphins,11.0,2023,156
Salvon Ahmed,RB,20,29%,0,0%,12,46%,1,Dolphins,11.0,2023,156
Robbie Chosen,WR,5,7%,0,0%,0,0%,1,Dolphins,11.0,2023,156
De'Von Achane,RB,3,4%,0,0%,1,4%,1,Dolphins,11.0,2023,156
Jevon Holland,SS,0,0%,61,100%,5,19%,1,Dolphins,11.0,2023,156
Xavien Howard,CB,0,0%,61,100%,0,0%,1,Dolphins,11.0,2023,156
Jalen Ramsey,CB,0,0%,61,100%,0,0%,1,Dolphins,11.0,2023,156
DeShon Elliott,FS,0,0%,61,100%,0,0%,1,Dolphins,11.0,2023,156
Jerome Baker,LB,0,0%,61,100%,0,0%,1,Dolphins,11.0,2023,156
Christian Wilkins,DE,0,0%,58,95%,11,42%,1,Dolphins,11.0,2023,156
Zach Sieler,DE,0,0%,54,89%,11,42%,1,Dolphins,11.0,2023,156
Jaelan Phillips,LB,0,0%,54,89%,2,8%,1,Dolphins,11.0,2023,156
Bradley Chubb,LB,0,0%,52,85%,0,0%,1,Dolphins,11.0,2023,156
Kader Kohou,CB,0,0%,45,74%,0,0%,1,Dolphins,11.0,2023,156
Andrew Van Ginkel,LB,0,0%,42,69%,9,35%,1,Dolphins,11.0,2023,156
David Long,LB,0,0%,28,46%,3,12%,1,Dolphins,11.0,2023,156
Raekwon Davis,NT,0,0%,21,34%,5,19%,1,Dolphins,11.0,2023,156
Emmanuel Ogbah,DE,0,0%,7,11%,9,35%,1,Dolphins,11.0,2023,156
Da'Shawn Hand,DE,0,0%,3,5%,3,12%,1,Dolphins,11.0,2023,156
Duke Riley,LB,0,0%,1,2%,21,81%,1,Dolphins,11.0,2023,156
Nik Needham,CB,0,0%,1,2%,0,0%,1,Dolphins,11.0,2023,156
Justin Bethel,CB,0,0%,0,0%,21,81%,1,Dolphins,11.0,2023,156
Elijah Campbell,SS,0,0%,0,0%,21,81%,1,Dolphins,11.0,2023,156
Cameron Goode,LB,0,0%,0,0%,19,73%,1,Dolphins,11.0,2023,156
Brandon Jones,FS,0,0%,0,0%,18,69%,1,Dolphins,11.0,2023,156
Channing Tindall,LB,0,0%,0,0%,15,58%,1,Dolphins,11.0,2023,156
Cam Smith,CB,0,0%,0,0%,14,54%,1,Dolphins,11.0,2023,156
Jason Sanders,K,0,0%,0,0%,9,35%,1,Dolphins,11.0,2023,156
Jake Bailey,P,0,0%,0,0%,9,35%,1,Dolphins,11.0,2023,156
Blake Ferguson,LS,0,0%,0,0%,8,31%,1,Dolphins,11.0,2023,156
Kendall Lamm,T,0,0%,0,0%,5,19%,1,Dolphins,11.0,2023,156
Kion Smith,G,0,0%,0,0%,5,19%,1,Dolphins,11.0,2023,156
