Unnamed: 0_level_0,Unnamed: 1_level_0,Off.,Off.,Def.,Def.,ST,ST,home_team,team,week,year,game_id
Player,Pos,Num,Pct,Num,Pct,Num,Pct,,,,,
Chris Glaser,G,57,100%,0,0%,0,0%,0,Jets,11.0,2023,162
Max Mitchell,T,57,100%,0,0%,0,0%,0,Jets,11.0,2023,162
Laken Tomlinson,G,57,100%,0,0%,0,0%,0,Jets,11.0,2023,162
Garrett Wilson,WR,54,95%,0,0%,0,0%,0,Jets,11.0,2023,162
Joe Tippmann,C,54,95%,0,0%,0,0%,0,Jets,11.0,2023,162
Carter Warren,T,49,86%,0,0%,0,0%,0,Jets,11.0,2023,162
Xavier Gipson,WR,45,79%,0,0%,8,30%,0,Jets,11.0,2023,162
Zach Wilson,QB,38,67%,0,0%,0,0%,0,Jets,11.0,2023,162
Tyler Conklin,TE,38,67%,0,0%,0,0%,0,Jets,11.0,2023,162
Allen Lazard,WR,37,65%,0,0%,0,0%,0,Jets,11.0,2023,162
Breece Hall,RB,36,63%,0,0%,0,0%,0,Jets,11.0,2023,162
Jeremy Ruckert,TE,24,42%,0,0%,15,56%,0,Jets,11.0,2023,162
Jason Brownlee,WR,19,33%,0,0%,2,7%,0,Jets,11.0,2023,162
Tim Boyle,QB,19,33%,0,0%,0,0%,0,Jets,11.0,2023,162
Dalvin Cook,RB,14,25%,0,0%,0,0%,0,Jets,11.0,2023,162
Israel Abanikanda,RB,10,18%,0,0%,3,11%,0,Jets,11.0,2023,162
Mekhi Becton,T,8,14%,0,0%,0,0%,0,Jets,11.0,2023,162
C.J. Uzomah,TE,6,11%,0,0%,15,56%,0,Jets,11.0,2023,162
Jake Hanson,C,3,5%,0,0%,0,0%,0,Jets,11.0,2023,162
Nick Bawden,FB,2,4%,0,0%,19,70%,0,Jets,11.0,2023,162
C.J. Mosley,LB,0,0%,76,100%,8,30%,0,Jets,11.0,2023,162
D.J. Reed,CB,0,0%,76,100%,1,4%,0,Jets,11.0,2023,162
Sauce Gardner,CB,0,0%,76,100%,1,4%,0,Jets,11.0,2023,162
Jordan Whitehead,SS,0,0%,76,100%,0,0%,0,Jets,11.0,2023,162
Quincy Williams,LB,0,0%,73,96%,1,4%,0,Jets,11.0,2023,162
Brandin Echols,CB,0,0%,57,75%,9,33%,0,Jets,11.0,2023,162
Quinnen Williams,NT,0,0%,55,72%,7,26%,0,Jets,11.0,2023,162
Jermaine Johnson II,LB,0,0%,49,64%,8,30%,0,Jets,11.0,2023,162
John Franklin-Myers,DE,0,0%,46,61%,0,0%,0,Jets,11.0,2023,162
Quinton Jefferson,DE,0,0%,44,58%,7,26%,0,Jets,11.0,2023,162
Adrian Amos,FS,0,0%,43,57%,25,93%,0,Jets,11.0,2023,162
Bryce Huff,DE,0,0%,33,43%,1,4%,0,Jets,11.0,2023,162
Tony Adams,FS,0,0%,33,43%,0,0%,0,Jets,11.0,2023,162
Micheal Clemons,DE,0,0%,25,33%,9,33%,0,Jets,11.0,2023,162
Solomon Thomas,DT,0,0%,24,32%,8,30%,0,Jets,11.0,2023,162
Tanzel Smart,DT,0,0%,18,24%,0,0%,0,Jets,11.0,2023,162
Ashtyn Davis,SS,0,0%,13,17%,26,96%,0,Jets,11.0,2023,162
Will McDonald,LB,0,0%,12,16%,11,41%,0,Jets,11.0,2023,162
Jamien Sherwood,LB,0,0%,7,9%,26,96%,0,Jets,11.0,2023,162
Marcelino McCrary-Ball,LB,0,0%,0,0%,19,70%,0,Jets,11.0,2023,162
Irvin Charles,WR,0,0%,0,0%,19,70%,0,Jets,11.0,2023,162
Bryce Hall,CB,0,0%,0,0%,16,59%,0,Jets,11.0,2023,162
Zaire Barnes,LB,0,0%,0,0%,10,37%,0,Jets,11.0,2023,162
Thomas Morstead,P,0,0%,0,0%,7,26%,0,Jets,11.0,2023,162
Thomas Hennessy,LS,0,0%,0,0%,7,26%,0,Jets,11.0,2023,162
Jarrick Bernard-Converse,CB,0,0%,0,0%,7,26%,0,Jets,11.0,2023,162
Greg Zuerlein,K,0,0%,0,0%,2,7%,0,Jets,11.0,2023,162
