#,Quarter,Time,LOS,Plays,Length,Net Yds,Result,home_team,team,week,year,game_id
1,1,15:00,NYJ 25,4,1:35,8,Interception,0,Jets,13.0,2022,185
2,1,12:33,NYJ 25,12,4:03,45,Field Goal,0,Jets,13.0,2022,185
3,1,7:09,NYJ 8,5,2:09,29,Punt,0,Jets,13.0,2022,185
4,2,13:02,NYJ 25,5,3:12,17,Punt,0,Jets,13.0,2022,185
5,2,3:35,NYJ 25,6,1:37,18,Downs,0,Jets,13.0,2022,185
6,2,0:40,NYJ 25,6,0:32,33,Field Goal,0,Jets,13.0,2022,185
7,3,12:56,NYJ 39,8,3:13,43,Field Goal,0,Jets,13.0,2022,185
8,3,7:16,NYJ 26,12,6:17,62,Field Goal,0,Jets,13.0,2022,185
9,4,14:46,NYJ 29,5,2:16,63,Field Goal,0,Jets,13.0,2022,185
10,4,8:33,NYJ 25,5,1:48,75,Touchdown,0,Jets,13.0,2022,185
11,4,5:30,NYJ 16,14,3:47,83,Downs,0,Jets,13.0,2022,185
12,4,1:19,MIN 43,6,1:09,24,Interception,0,Jets,13.0,2022,185
