Player,Pos,home_team,team,week,year,game_id
Justin Fields,QB,1,Bears,13.0,2022,189
David Montgomery,RB,1,Bears,13.0,2022,189
Chase Claypool,WR,1,Bears,13.0,2022,189
Equanimeous St. Brown,WR,1,Bears,13.0,2022,189
Dante Pettis,WR,1,Bears,13.0,2022,189
Cole Kmet,TE,1,Bears,13.0,2022,189
Teven Jenkins,OL,1,Bears,13.0,2022,189
Braxton Jones,OL,1,Bears,13.0,2022,189
Sam Mustipher,OL,1,Bears,13.0,2022,189
Riley Reiff,OL,1,Bears,13.0,2022,189
Cody Whitehair,OL,1,Bears,13.0,2022,189
Justin Jones,DL,1,Bears,13.0,2022,189
Dominique Robinson,DL,1,Bears,13.0,2022,189
Trevis Gipson,DL,1,Bears,13.0,2022,189
Armon Watts,DT,1,Bears,13.0,2022,189
Nicholas Morrow,LB,1,Bears,13.0,2022,189
Jack Sanborn,LB,1,Bears,13.0,2022,189
Jaylon Johnson,DB,1,Bears,13.0,2022,189
Jaylon Jones,DB,1,Bears,13.0,2022,189
Josh Blackwell,DB,1,Bears,13.0,2022,189
DeAndre Houston-Carson,DB,1,Bears,13.0,2022,189
Elijah Hicks,DB,1,Bears,13.0,2022,189
