Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat,week,year,game_id
Tyler Lockett,SEA,12,9,128,1,6.0,60,6.7,68,7.6,7.4,0,,0,0.0,0,136.8,13.0,2022,191
D.K. Metcalf,SEA,8,8,127,1,5.0,112,14.0,15,1.9,14.0,0,,0,0.0,0,158.3,13.0,2022,191
Noah Fant,SEA,5,4,42,1,4.0,23,5.8,19,4.8,6.2,0,,0,0.0,0,141.2,13.0,2022,191
Will Dissly,SEA,2,2,22,0,1.0,7,3.5,15,7.5,3.5,0,,0,0.0,0,112.5,13.0,2022,191
Tony Jones,SEA,4,2,18,0,0.0,0,0.0,18,9.0,-3.3,0,,1,25.0,1,22.9,13.0,2022,191
Marquise Goodwin,SEA,2,1,17,0,1.0,13,13.0,4,4.0,18.0,0,,0,0.0,0,79.2,13.0,2022,191
Laquon Treadwell,SEA,1,1,1,0,,-2,-2.0,3,3.0,-2.0,0,,0,0.0,0,79.2,13.0,2022,191
Colby Parkinson,SEA,1,1,12,0,1.0,10,10.0,2,2.0,10.0,0,,0,0.0,0,116.7,13.0,2022,191
Kenneth Walker III,SEA,1,0,0,0,0.0,0,,0,,-5.0,0,,0,0.0,0,39.6,13.0,2022,191
DeeJay Dallas,SEA,1,0,0,0,0.0,0,,0,,5.0,0,,0,0.0,0,39.6,13.0,2022,191
Brandon Powell,LAR,4,4,39,0,2.0,-13,-3.3,52,13.0,-3.3,0,,0,0.0,0,107.3,13.0,2022,191
Tutu Atwell,LAR,5,2,48,0,2.0,34,17.0,14,7.0,22.4,0,,0,0.0,1,35.8,13.0,2022,191
Ben Skowronek,LAR,3,2,30,0,1.0,22,11.0,8,4.0,12.3,0,,0,0.0,0,99.3,13.0,2022,191
Van Jefferson,LAR,4,2,39,0,2.0,32,16.0,7,3.5,17.8,0,,0,0.0,0,84.4,13.0,2022,191
Tyler Higbee,LAR,5,2,14,0,,7,3.5,7,3.5,3.6,0,,0,0.0,0,47.9,13.0,2022,191
Austin Trammell,LAR,2,1,8,0,,8,8.0,0,0.0,7.0,0,,0,0.0,0,60.4,13.0,2022,191
Cam Akers,LAR,1,1,0,0,0.0,0,0.0,0,0.0,0.0,0,,0,0.0,0,79.2,13.0,2022,191
Kyren Williams,LAR,1,0,0,0,0.0,0,,0,,18.0,0,,0,0.0,1,0.0,13.0,2022,191
