Tm,Total,Offense Tot,Offense Pass,Offense Rush,Offense TOvr,Defense Tot,Defense Pass,Defense Rush,Defense TOvr,Special Teams Tot,Special Teams KO,Special Teams KR,Special Teams P,Special Teams PR,Special Teams FG/XP,week,year,game_id
Dolphins,-16.0,-13.36,-12.02,-0.68,-20.57,-1.78,-6.47,2.43,0.81,-1.0,-2.1,3.21,2.19,-0.56,-3.74,13.0,2022,190
49ers,16.0,1.78,6.47,-2.43,-0.81,13.36,12.02,0.68,20.57,1.0,-3.21,2.1,0.56,-2.19,3.74,13.0,2022,190
