Player,Tm,Passing Cmp,Passing Att,Passing Yds,Passing TD,Passing Int,Passing Sk,Passing Yds.1,Passing Lng,Passing Rate,week,year,game_id
Kenny Pickett,PIT,16,28,197,1,0,0,0,57,90.9,13.0,2022,188
Najee Harris,PIT,0,0,0,0,0,0,0,0,,13.0,2022,188
Benny Snell Jr.,PIT,0,0,0,0,0,0,0,0,,13.0,2022,188
Steven Sims,PIT,0,0,0,0,0,0,0,0,,13.0,2022,188
Jaylen Warren,PIT,0,0,0,0,0,0,0,0,,13.0,2022,188
Derek Watt,PIT,0,0,0,0,0,0,0,0,,13.0,2022,188
Gunner Olszewski,PIT,0,0,0,0,0,0,0,0,,13.0,2022,188
Pat Freiermuth,PIT,0,0,0,0,0,0,0,0,,13.0,2022,188
Diontae Johnson,PIT,0,0,0,0,0,0,0,0,,13.0,2022,188
Connor Heyward,PIT,0,0,0,0,0,0,0,0,,13.0,2022,188
Zach Gentry,PIT,0,0,0,0,0,0,0,0,,13.0,2022,188
George Pickens,PIT,0,0,0,0,0,0,0,0,,13.0,2022,188
Marcus Mariota,ATL,13,24,167,1,1,1,7,37,72.7,13.0,2022,188
Cordarrelle Patterson,ATL,0,0,0,0,0,0,0,0,,13.0,2022,188
Tyler Allgeier,ATL,0,0,0,0,0,0,0,0,,13.0,2022,188
Caleb Huntley,ATL,0,0,0,0,0,0,0,0,,13.0,2022,188
Drake London,ATL,0,0,0,0,0,0,0,0,,13.0,2022,188
Anthony Firkser,ATL,0,0,0,0,0,0,0,0,,13.0,2022,188
Parker Hesse,ATL,0,0,0,0,0,0,0,0,,13.0,2022,188
Olamide Zaccheaus,ATL,0,0,0,0,0,0,0,0,,13.0,2022,188
Damiere Byrd,ATL,0,0,0,0,0,0,0,0,,13.0,2022,188
MyCole Pruitt,ATL,0,0,0,0,0,0,0,0,,13.0,2022,188
KhaDarel Hodge,ATL,0,0,0,0,0,0,0,0,,13.0,2022,188
