Player,Tm,Def Interceptions Int,Def Interceptions Yds,Def Interceptions TD,Def Interceptions Lng,Def Interceptions PD,Sk,Tackles Comb,Tackles Solo,Tackles Ast,Tackles TFL,Tackles QBHits,Fumbles FR,Fumbles Yds,Fumbles TD,Fumbles FF,week,year,game_id
George Karlaftis III,KAN,0,0,0,0,0,1.0,3,3,0,1,1,0,0,0,0,13.0,2022,192
Nick Bolton,KAN,0,0,0,0,0,0.0,16,8,8,0,0,0,0,0,0,13.0,2022,192
Juan Thornhill,KAN,0,0,0,0,0,0.0,10,6,4,0,0,0,0,0,0,13.0,2022,192
Joshua Williams,KAN,0,0,0,0,0,0.0,7,6,1,0,0,0,0,0,0,13.0,2022,192
Trent McDuffie,KAN,0,0,0,0,0,0.0,6,4,2,0,0,0,0,0,0,13.0,2022,192
L'Jarius Sneed,KAN,0,0,0,0,0,0.0,6,3,3,0,0,0,0,0,0,13.0,2022,192
Willie Gay Jr.,KAN,0,0,0,0,1,0.0,5,3,2,1,0,0,0,0,0,13.0,2022,192
Chris Jones,KAN,0,0,0,0,0,0.0,5,1,4,0,0,0,0,0,0,13.0,2022,192
Carlos Dunlap,KAN,0,0,0,0,0,0.0,4,4,0,1,0,0,0,0,0,13.0,2022,192
Justin Reid,KAN,0,0,0,0,0,0.0,4,3,1,0,0,0,0,0,0,13.0,2022,192
Frank Clark,KAN,0,0,0,0,0,0.0,3,1,2,0,0,0,0,0,0,13.0,2022,192
Khalen Saunders,KAN,0,0,0,0,0,0.0,2,1,1,0,0,0,0,0,0,13.0,2022,192
Michael Burton,KAN,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0,13.0,2022,192
Leo Chenal,KAN,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0,13.0,2022,192
Darius Harris,KAN,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0,13.0,2022,192
Jerick McKinnon,KAN,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0,13.0,2022,192
Derrick Nnadi,KAN,0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0,13.0,2022,192
Isiah Pacheco,KAN,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0,13.0,2022,192
Taylor Stallworth,KAN,0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0,13.0,2022,192
Sam Hubbard,CIN,0,0,0,0,0,1.0,3,3,0,1,1,0,0,0,0,13.0,2022,192
Joseph Ossai,CIN,0,0,0,0,0,1.0,1,1,0,1,1,0,0,0,0,13.0,2022,192
Jessie Bates III,CIN,0,0,0,0,0,0.0,8,4,4,0,0,0,0,0,0,13.0,2022,192
Logan Wilson,CIN,0,0,0,0,0,0.0,7,4,3,1,1,0,0,0,0,13.0,2022,192
Vonn Bell,CIN,0,0,0,0,2,0.0,5,5,0,0,0,0,0,0,0,13.0,2022,192
B.J. Hill,CIN,0,0,0,0,0,0.0,4,3,1,0,1,0,0,0,0,13.0,2022,192
Germaine Pratt,CIN,0,0,0,0,0,0.0,4,2,2,0,0,1,-8,0,1,13.0,2022,192
Eli Apple,CIN,0,0,0,0,0,0.0,3,2,1,0,0,0,0,0,0,13.0,2022,192
Mike Hilton,CIN,0,0,0,0,0,0.0,3,3,0,0,0,0,0,0,0,13.0,2022,192
D.J. Reader,CIN,0,0,0,0,1,0.0,3,3,0,0,0,0,0,0,0,13.0,2022,192
Cameron Sample,CIN,0,0,0,0,0,0.0,3,3,0,0,1,0,0,0,0,13.0,2022,192
Cam Taylor-Britt,CIN,0,0,0,0,1,0.0,3,2,1,0,0,0,0,0,0,13.0,2022,192
Akeem Davis-Gaither,CIN,0,0,0,0,0,0.0,2,1,1,0,0,0,0,0,0,13.0,2022,192
Joe Bachie,CIN,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0,13.0,2022,192
Tre Flowers,CIN,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0,13.0,2022,192
Daxton Hill,CIN,0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0,13.0,2022,192
Evan McPherson,CIN,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0,13.0,2022,192
Stanley Morgan Jr.,CIN,0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0,13.0,2022,192
Michael Thomas,CIN,0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0,13.0,2022,192
Josh Tupou,CIN,0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0,13.0,2022,192
Trey Hendrickson,CIN,0,0,0,0,0,0.0,0,0,0,0,3,0,0,0,0,13.0,2022,192
