Player,Tm,Rushing Att,Rushing Yds,Rushing TD,Rushing Lng,week,year,game_id
Kenny Pickett,PIT,7,14,0,9,13.0,2022,188
Najee Harris,PIT,17,86,0,14,13.0,2022,188
Benny Snell Jr.,PIT,6,24,0,6,13.0,2022,188
Steven Sims,PIT,3,19,0,10,13.0,2022,188
Jaylen Warren,PIT,1,5,0,5,13.0,2022,188
Derek Watt,PIT,1,4,0,4,13.0,2022,188
Gunner Olszewski,PIT,2,2,0,2,13.0,2022,188
Pat Freiermuth,PIT,0,0,0,0,13.0,2022,188
Diontae Johnson,PIT,0,0,0,0,13.0,2022,188
Connor Heyward,PIT,0,0,0,0,13.0,2022,188
Zach Gentry,PIT,0,0,0,0,13.0,2022,188
George Pickens,PIT,0,0,0,0,13.0,2022,188
Marcus Mariota,ATL,3,17,0,9,13.0,2022,188
Cordarrelle Patterson,ATL,11,60,0,22,13.0,2022,188
Tyler Allgeier,ATL,10,52,0,20,13.0,2022,188
Caleb Huntley,ATL,4,17,0,6,13.0,2022,188
Drake London,ATL,0,0,0,0,13.0,2022,188
Anthony Firkser,ATL,0,0,0,0,13.0,2022,188
Parker Hesse,ATL,0,0,0,0,13.0,2022,188
Olamide Zaccheaus,ATL,0,0,0,0,13.0,2022,188
Damiere Byrd,ATL,0,0,0,0,13.0,2022,188
MyCole Pruitt,ATL,0,0,0,0,13.0,2022,188
KhaDarel Hodge,ATL,0,0,0,0,13.0,2022,188
