Tm,Total,Offense Tot,Offense Pass,Offense Rush,Offense TOvr,Defense Tot,Defense Pass,Defense Rush,Defense TOvr,Special Teams Tot,Special Teams KO,Special Teams KR,Special Teams P,Special Teams PR,Special Teams FG/XP,week,year,game_id
Falcons,-3.0,0.33,-2.2,4.27,-5.9,-9.6,-9.51,-2.23,0.0,1.33,-3.05,3.51,2.7,-0.69,-1.14,13.0,2022,188
Steelers,3.0,9.6,9.51,2.23,0.0,-0.33,2.2,-4.27,5.9,-1.33,-3.51,3.05,0.69,-2.7,1.14,13.0,2022,188
