Player,Pos,home_team,team,week,year,game_id
Mac Jones,QB,1,Patriots,13.0,2022,181
Rhamondre Stevenson,RB,1,Patriots,13.0,2022,181
Tyquan Thornton,WR,1,Patriots,13.0,2022,181
DeVante Parker,WR,1,Patriots,13.0,2022,181
Jakobi Meyers,WR,1,Patriots,13.0,2022,181
Hunter Henry,TE,1,Patriots,13.0,2022,181
Trent Brown,OL,1,Patriots,13.0,2022,181
Cole Strange,OL,1,Patriots,13.0,2022,181
Michael Onwenu,OL,1,Patriots,13.0,2022,181
Conor McDermott,T,1,Patriots,13.0,2022,181
David Andrews,C,1,Patriots,13.0,2022,181
Deatrich Wise Jr.,DL,1,Patriots,13.0,2022,181
Lawrence Guy,DL,1,Patriots,13.0,2022,181
Davon Godchaux,DT,1,Patriots,13.0,2022,181
Matt Judon,LB,1,Patriots,13.0,2022,181
Ja'Whaun Bentley,LB,1,Patriots,13.0,2022,181
Devin McCourty,DB,1,Patriots,13.0,2022,181
Marcus Jones,DB,1,Patriots,13.0,2022,181
Adrian Phillips,DB,1,Patriots,13.0,2022,181
Jonathan Jones,DB,1,Patriots,13.0,2022,181
Kyle Dugger,DB,1,Patriots,13.0,2022,181
Myles Bryant,DB,1,Patriots,13.0,2022,181
