Player,Tm,Passing Cmp,Passing Att,Passing Yds,Passing TD,Passing Int,Passing Sk,Passing Yds.1,Passing Lng,Passing Rate,week,year,game_id
Deshaun Watson,CLE,12,22,131,0,1,1,1,27,53.4,13.0,2022,182
Nick Chubb,CLE,0,0,0,0,0,0,0,0,,13.0,2022,182
Kareem Hunt,CLE,0,0,0,0,0,0,0,0,,13.0,2022,182
Harrison Bryant,CLE,0,0,0,0,0,0,0,0,,13.0,2022,182
Anthony Schwartz,CLE,0,0,0,0,0,0,0,0,,13.0,2022,182
Jerome Ford,CLE,0,0,0,0,0,0,0,0,,13.0,2022,182
Donovan Peoples-Jones,CLE,0,0,0,0,0,0,0,0,,13.0,2022,182
Amari Cooper,CLE,0,0,0,0,0,0,0,0,,13.0,2022,182
Pharaoh Brown,CLE,0,0,0,0,0,0,0,0,,13.0,2022,182
Demetric Felton,CLE,0,0,0,0,0,0,0,0,,13.0,2022,182
David Bell,CLE,0,0,0,0,0,0,0,0,,13.0,2022,182
Kyle Allen,HOU,20,39,201,1,2,0,0,39,53.5,13.0,2022,182
Dameon Pierce,HOU,0,0,0,0,0,0,0,0,,13.0,2022,182
Dare Ogunbowale,HOU,0,0,0,0,0,0,0,0,,13.0,2022,182
Brevin Jordan,HOU,0,0,0,0,0,0,0,0,,13.0,2022,182
Chris Moore,HOU,0,0,0,0,0,0,0,0,,13.0,2022,182
Nico Collins,HOU,0,0,0,0,0,0,0,0,,13.0,2022,182
Jordan Akins,HOU,0,0,0,0,0,0,0,0,,13.0,2022,182
Phillip Dorsett,HOU,0,0,0,0,0,0,0,0,,13.0,2022,182
Troy Hairston,HOU,0,0,0,0,0,0,0,0,,13.0,2022,182
Teagan Quitoriano,HOU,0,0,0,0,0,0,0,0,,13.0,2022,182
