Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat,week,year,game_id
Chigoziem Okonkwo,TEN,5,4,68,0,3.0,25,6.3,43,10.8,4.4,0,,0,0.0,0,118.7,13.0,2022,187
Austin Hooper,TEN,5,3,22,0,1.0,21,7.0,1,0.3,10.2,0,,0,0.0,0,70.4,13.0,2022,187
Derrick Henry,TEN,3,2,8,0,,1,0.5,7,3.5,0.7,0,,1,33.3,0,70.1,13.0,2022,187
Dontrell Hilliard,TEN,2,2,14,0,,11,5.5,3,1.5,5.5,0,,0,0.0,0,95.8,13.0,2022,187
C.J. Board,TEN,1,1,6,0,,6,6.0,0,0.0,6.0,0,,0,0.0,0,91.7,13.0,2022,187
Treylon Burks,TEN,1,1,25,1,1.0,25,25.0,0,0.0,25.0,0,,0,0.0,0,158.3,13.0,2022,187
Robert Woods,TEN,5,1,6,0,,6,6.0,0,0.0,6.6,0,,1,20.0,0,39.6,13.0,2022,187
Nick Westbrook-Ikhine,TEN,2,1,4,0,,1,1.0,3,3.0,5.0,0,,1,50.0,0,56.2,13.0,2022,187
Geoff Swaim,TEN,1,1,4,0,,0,0.0,4,4.0,0.0,0,,0,0.0,0,83.3,13.0,2022,187
A.J. Brown,PHI,10,8,119,2,5.0,97,12.1,22,2.8,16.2,0,,0,0.0,0,155.8,13.0,2022,187
DeVonta Smith,PHI,8,5,102,1,3.0,50,10.0,52,10.4,13.9,2,2.5,0,0.0,0,145.8,13.0,2022,187
Quez Watkins,PHI,6,5,37,0,3.0,-6,-1.2,43,8.6,3.0,0,,1,16.7,0,92.4,13.0,2022,187
Jack Stoll,PHI,3,3,41,0,1.0,29,9.7,12,4.0,9.7,0,,0,0.0,0,118.7,13.0,2022,187
Kenneth Gainwell,PHI,4,3,38,0,3.0,13,4.3,25,8.3,3.3,0,,0,0.0,0,104.2,13.0,2022,187
Miles Sanders,PHI,2,2,14,0,0.0,-1,-0.5,15,7.5,-0.5,0,,0,0.0,0,95.8,13.0,2022,187
Zach Pascal,PHI,3,2,16,0,1.0,16,8.0,0,0.0,9.7,0,,0,0.0,0,79.9,13.0,2022,187
Boston Scott,PHI,1,1,5,0,,5,5.0,0,0.0,5.0,0,,0,0.0,0,87.5,13.0,2022,187
Grant Calcaterra,PHI,1,1,19,0,,16,16.0,3,3.0,16.0,0,,0,0.0,0,118.7,13.0,2022,187
