Player,Tm,Cmp,Att,Yds,1D,1D%,IAY,IAY/PA,CAY,CAY/Cmp,CAY/PA,YAC,YAC/Cmp,Drops,Drop%,BadTh,Bad%,Sk,Bltz,Hrry,Hits,Prss,Prss%,Scrm,Yds/Scr,week,year,game_id
Trevor Lawrence,JAX,17,31,179,9.0,27.3,267,8.6,97,5.7,3.1,82,4.8,4,13.3%,6,20.0%,2,14,2,1,5,13.9%,3,7.3,13.0,2022,184
C.J. Beathard,JAX,2,3,6,,,10,3.3,6,3.0,2.0,0,0.0,0,0.0%,1,33.3%,0,0,0,0,0,0.0%,0,,13.0,2022,184
Jared Goff,DET,31,41,340,21.0,48.8,246,6.0,181,5.8,4.4,159,5.1,1,2.6%,4,10.3%,2,8,2,2,6,14.0%,0,,13.0,2022,184
