0,1,week,year,game_id
Won Toss,Lions (deferred),13.0,2022,184
Roof,dome,13.0,2022,184
Surface,fieldturf,13.0,2022,184
Duration,2:54,13.0,2022,184
Attendance,60743,13.0,2022,184
Vegas Line,Detroit Lions -1.0,13.0,2022,184
Over/Under,51.0 (over),13.0,2022,184
