Player,Tm,Receiving Tgt,Receiving Rec,Receiving Yds,Receiving TD,Receiving Lng,week,year,game_id
Trevor Lawrence,JAX,0,0,0,0,0,13.0,2022,184
C.J. Beathard,JAX,0,0,0,0,0,13.0,2022,184
Travis Etienne,JAX,3,3,12,0,13,13.0,2022,184
Snoop Conner,JAX,0,0,0,0,0,13.0,2022,184
Jamal Agnew,JAX,1,0,0,0,0,13.0,2022,184
Christian Kirk,JAX,8,6,104,0,37,13.0,2022,184
Evan Engram,JAX,7,5,30,1,7,13.0,2022,184
Marvin Jones,JAX,4,1,17,0,17,13.0,2022,184
Zay Jones,JAX,7,2,16,0,10,13.0,2022,184
Tim Jones,JAX,1,1,3,0,3,13.0,2022,184
Luke Farrell,JAX,1,1,3,0,3,13.0,2022,184
Chris Manhertz,JAX,1,0,0,0,0,13.0,2022,184
Jared Goff,DET,0,0,0,0,0,13.0,2022,184
D'Andre Swift,DET,6,4,49,0,24,13.0,2022,184
Jamaal Williams,DET,0,0,0,0,0,13.0,2022,184
Justin Jackson,DET,5,3,19,0,10,13.0,2022,184
Jason Cabinda,DET,0,0,0,0,0,13.0,2022,184
Amon-Ra St. Brown,DET,12,11,114,2,15,13.0,2022,184
DJ Chark,DET,6,5,98,0,41,13.0,2022,184
Brock Wright,DET,2,2,25,0,14,13.0,2022,184
Josh Reynolds,DET,4,3,19,0,8,13.0,2022,184
Shane Zylstra,DET,1,1,4,0,4,13.0,2022,184
Jameson Williams,DET,1,0,0,0,0,13.0,2022,184
Nate Sudfeld,DET,0,0,0,0,0,13.0,2022,184
Kalif Raymond,DET,2,2,12,0,7,13.0,2022,184
