#,Quarter,Time,LOS,Plays,Length,Net Yds,Result,home_team,team,week,year,game_id
1,1,15:00,DEN 17,11,5:57,49,Field Goal,0,Broncos,13.0,2022,183
2,1,7:50,DEN 20,3,1:52,9,Punt,0,Broncos,13.0,2022,183
3,1,2:24,DEN 19,3,1:30,5,Punt,0,Broncos,13.0,2022,183
4,2,14:01,DEN 14,5,3:04,21,Punt,0,Broncos,13.0,2022,183
5,2,5:55,DEN 24,3,1:32,5,Punt,0,Broncos,13.0,2022,183
6,2,2:55,DEN 7,8,2:18,70,Field Goal,0,Broncos,13.0,2022,183
7,3,11:06,DEN 18,5,3:11,24,Punt,0,Broncos,13.0,2022,183
8,3,5:59,BAL 40,4,2:01,8,Field Goal,0,Broncos,13.0,2022,183
9,4,12:15,DEN 20,5,3:05,11,Punt,0,Broncos,13.0,2022,183
10,4,7:35,DEN 19,5,2:33,33,Punt,0,Broncos,13.0,2022,183
11,4,0:28,DEN 18,4,0:28,37,Missed FG,0,Broncos,13.0,2022,183
