Player,Pos,home_team,team,week,year,game_id
Taylor Heinicke,QB,0,Commanders,13.0,2022,186
Brian Robinson Jr.,RB,0,Commanders,13.0,2022,186
Curtis Samuel,WR,0,Commanders,13.0,2022,186
Jahan Dotson,WR,0,Commanders,13.0,2022,186
Terry McLaurin,WR,0,Commanders,13.0,2022,186
Logan Thomas,TE,0,Commanders,13.0,2022,186
Cornelius Lucas,T,0,Commanders,13.0,2022,186
Charles Leno Jr.,T,0,Commanders,13.0,2022,186
Samuel Cosmi,T,0,Commanders,13.0,2022,186
Andrew Norwell,G,0,Commanders,13.0,2022,186
Tyler Larsen,C,0,Commanders,13.0,2022,186
James Smith-Williams,DE,0,Commanders,13.0,2022,186
Montez Sweat,DE,0,Commanders,13.0,2022,186
Jonathan Allen,DT,0,Commanders,13.0,2022,186
Daron Payne,DT,0,Commanders,13.0,2022,186
John Ridgeway,DT,0,Commanders,13.0,2022,186
Jamin Davis,LB,0,Commanders,13.0,2022,186
Christian Holmes,CB,0,Commanders,13.0,2022,186
Kendall Fuller,CB,0,Commanders,13.0,2022,186
Bobby McCain,S,0,Commanders,13.0,2022,186
Darrick Forrest,S,0,Commanders,13.0,2022,186
Kamren Curl,S,0,Commanders,13.0,2022,186
