Player,Tm,Receiving Tgt,Receiving Rec,Receiving Yds,Receiving TD,Receiving Lng,week,year,game_id
Josh Allen,BUF,0,0,0,0,0,13.0,2022,181
James Cook,BUF,6,6,41,0,14,13.0,2022,181
Devin Singletary,BUF,2,0,0,0,0,13.0,2022,181
Stefon Diggs,BUF,9,7,92,1,19,13.0,2022,181
Isaiah McKenzie,BUF,5,5,44,0,17,13.0,2022,181
Gabriel Davis,BUF,7,2,15,1,8,13.0,2022,181
Khalil Shakir,BUF,1,1,10,0,10,13.0,2022,181
Dawson Knox,BUF,1,0,0,0,0,13.0,2022,181
Nyheim Hines,BUF,2,1,21,0,21,13.0,2022,181
Mac Jones,NWE,0,0,0,0,0,13.0,2022,181
Rhamondre Stevenson,NWE,8,6,24,0,8,13.0,2022,181
Marcus Jones,NWE,2,2,51,1,48,13.0,2022,181
Tyquan Thornton,NWE,3,2,31,0,19,13.0,2022,181
Jakobi Meyers,NWE,5,3,22,0,9,13.0,2022,181
Nelson Agholor,NWE,3,2,17,0,11,13.0,2022,181
DeVante Parker,NWE,4,2,16,0,9,13.0,2022,181
Kendrick Bourne,NWE,2,1,15,0,15,13.0,2022,181
Hunter Henry,NWE,5,2,13,0,9,13.0,2022,181
Jonnu Smith,NWE,2,2,6,0,6,13.0,2022,181
Kevin Harris,NWE,0,0,0,0,0,13.0,2022,181
