Player,Tm,Int,Tgt,Cmp,Cmp%,Yds,Yds/Cmp,Yds/Tgt,TD,Rat,DADOT,Air,YAC,Bltz,Hrry,QBKD,Sk,Prss,Comb,MTkl,MTkl%,week,year,game_id
Tre Brown,SEA,0,3,3,100.0%,39.0,13.0,13.0,0.0,118.7,12.0,36.0,3.0,0,0,0,0.0,0,3,0,0.0%,13.0,2022,191
Michael Jackson,SEA,0,3,3,100.0%,60.0,20.0,20.0,0.0,118.7,12.7,38.0,22.0,0,0,0,0.0,0,4,0,0.0%,13.0,2022,191
Coby Bryant,SEA,0,3,2,66.7%,17.0,8.5,5.7,0.0,81.2,11.7,13.0,4.0,1,0,1,0.0,1,5,0,0.0%,13.0,2022,191
Cody Barton,SEA,1,2,2,100.0%,14.0,7.0,7.0,0.0,56.2,-2.5,-5.0,19.0,0,0,0,0.0,0,7,0,0.0%,13.0,2022,191
Uchenna Nwosu,SEA,0,1,1,100.0%,9.0,9.0,9.0,0.0,104.2,-1.0,-1.0,10.0,2,0,1,2.0,3,4,0,0.0%,13.0,2022,191
Jordyn Brooks,SEA,0,5,1,20.0%,13.0,13.0,2.6,0.0,39.6,11.0,-1.0,14.0,1,0,0,1.0,1,9,0,0.0%,13.0,2022,191
Riq Woolen,SEA,1,4,1,25.0%,23.0,23.0,5.8,0.0,11.5,19.8,16.0,7.0,0,0,0,0.0,0,7,0,0.0%,13.0,2022,191
Ryan Neal,SEA,0,3,1,33.3%,3.0,3.0,1.0,0.0,42.4,4.0,-6.0,9.0,1,0,0,0.0,0,5,0,0.0%,13.0,2022,191
Darrell Taylor,SEA,0,0,0,,,,,,,,,,1,0,1,1.0,2,2,0,0.0%,13.0,2022,191
Bruce Irvin,SEA,0,0,0,,,,,,,,,,1,0,2,0.0,2,2,0,0.0%,13.0,2022,191
Teez Tabor,SEA,0,1,0,0.0%,,,0.0,,39.6,8.0,,,0,0,0,0.0,0,1,0,0.0%,13.0,2022,191
Derion Kendrick,LAR,0,6,6,100.0%,90.0,15.0,15.0,0.0,118.7,14.0,84.0,6.0,0,0,0,0.0,0,10,0,0.0%,13.0,2022,191
Ernest Jones,LAR,0,6,5,83.3%,44.0,8.8,7.3,0.0,97.2,2.2,18.0,26.0,0,1,0,0.0,1,8,0,0.0%,13.0,2022,191
Nick Scott,LAR,0,5,4,80.0%,59.0,14.8,11.8,1.0,155.4,10.6,30.0,29.0,0,0,0,0.0,0,8,0,0.0%,13.0,2022,191
Bobby Wagner,LAR,1,6,3,50.0%,65.0,21.7,10.8,1.0,88.9,3.2,27.0,38.0,1,0,0,2.0,2,7,0,0.0%,13.0,2022,191
Taylor Rapp,LAR,0,5,3,60.0%,40.0,13.3,8.0,0.0,85.4,9.4,23.0,17.0,4,0,1,0.0,1,4,0,0.0%,13.0,2022,191
David Long,LAR,0,2,2,100.0%,27.0,13.5,13.5,0.0,118.7,12.0,24.0,3.0,0,0,0,0.0,0,2,0,0.0%,13.0,2022,191
Jalen Ramsey,LAR,0,2,2,100.0%,9.0,4.5,4.5,1.0,125.0,3.0,6.0,3.0,0,0,0,0.0,0,6,0,0.0%,13.0,2022,191
Russ Yeast,LAR,0,2,2,100.0%,23.0,11.5,11.5,0.0,114.6,1.5,3.0,20.0,0,0,0,0.0,0,1,0,0.0%,13.0,2022,191
Cobie Durant,LAR,0,3,1,33.3%,10.0,10.0,3.3,0.0,43.7,7.0,8.0,2.0,1,0,0,0.0,0,1,0,0.0%,13.0,2022,191
Michael Hoecht,LAR,0,0,0,,,,,,,,,,0,0,1,2.0,3,3,1,25.0%,13.0,2022,191
Leonard Floyd,LAR,0,0,0,,,,,,,,,,5,2,1,0.0,3,1,0,0.0%,13.0,2022,191
Greg Gaines,LAR,0,0,0,,,,,,,,,,0,1,1,0.0,2,2,0,0.0%,13.0,2022,191
Bobby Brown,LAR,0,0,0,,,,,,,,,,0,1,0,0.0,1,1,0,0.0%,13.0,2022,191
