Player,Tm,Def Interceptions Int,Def Interceptions Yds,Def Interceptions TD,Def Interceptions Lng,Def Interceptions PD,Sk,Tackles Comb,Tackles Solo,Tackles Ast,Tackles TFL,Tackles QBHits,Fumbles FR,Fumbles Yds,Fumbles TD,Fumbles FF,week,year,game_id
Chad Muma,JAX,0,0,0,0,0,1.5,11,7,4,2,2,0,0,0,0,13.0,2022,184
DaVon Hamilton,JAX,0,0,0,0,0,0.5,5,0,5,0,1,0,0,0,0,13.0,2022,184
Foyesade Oluokun,JAX,0,0,0,0,0,0.0,15,11,4,0,1,0,0,0,0,13.0,2022,184
Andrew Wingard,JAX,0,0,0,0,0,0.0,9,7,2,0,0,0,0,0,0,13.0,2022,184
Devin Lloyd,JAX,0,0,0,0,0,0.0,6,2,4,0,0,0,0,0,0,13.0,2022,184
Rayshawn Jenkins,JAX,0,0,0,0,0,0.0,5,3,2,0,0,0,0,0,0,13.0,2022,184
Travon Walker,JAX,0,0,0,0,0,0.0,5,2,3,1,1,0,0,0,0,13.0,2022,184
Tyson Campbell,JAX,0,0,0,0,1,0.0,4,4,0,0,0,0,0,0,0,13.0,2022,184
Chris Claybrooks,JAX,0,0,0,0,0,0.0,3,3,0,0,0,0,0,0,0,13.0,2022,184
Arden Key,JAX,0,0,0,0,0,0.0,3,2,1,0,0,0,0,0,0,13.0,2022,184
Dawuane Smoot,JAX,0,0,0,0,0,0.0,3,1,2,0,0,0,0,0,0,13.0,2022,184
Darious Williams,JAX,0,0,0,0,2,0.0,3,2,1,0,0,0,0,0,0,13.0,2022,184
Tevaughn Campbell,JAX,0,0,0,0,0,0.0,2,2,0,0,0,0,0,0,0,13.0,2022,184
Folorunso Fatukasi,JAX,0,0,0,0,0,0.0,2,0,2,0,0,0,0,0,0,13.0,2022,184
Josh Hines-Allen,JAX,0,0,0,0,1,0.0,2,2,0,0,0,0,0,0,0,13.0,2022,184
Ross Matiscik,JAX,0,0,0,0,0,0.0,2,1,1,0,0,0,0,0,0,13.0,2022,184
Montaric Brown,JAX,0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0,13.0,2022,184
Caleb Johnson,JAX,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0,13.0,2022,184
Roy Robertson-Harris,JAX,0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0,13.0,2022,184
James Houston,DET,0,0,0,0,0,1.0,1,1,0,1,2,0,0,0,0,13.0,2022,184
Benito Jones,DET,0,0,0,0,0,0.5,3,0,3,0,1,0,0,0,0,13.0,2022,184
Aidan Hutchinson,DET,0,0,0,0,0,0.5,2,1,1,0,1,0,0,0,0,13.0,2022,184
Kerby Joseph,DET,0,0,0,0,0,0.0,8,7,1,0,0,0,0,0,0,13.0,2022,184
DeShon Elliott,DET,0,0,0,0,0,0.0,6,3,3,0,0,0,0,0,1,13.0,2022,184
Will Harris,DET,0,0,0,0,1,0.0,6,5,1,0,0,0,0,0,0,13.0,2022,184
Alex Anzalone,DET,0,0,0,0,0,0.0,5,5,0,1,0,1,0,0,0,13.0,2022,184
Jerry Jacobs,DET,0,0,0,0,1,0.0,3,3,0,0,0,0,0,0,0,13.0,2022,184
Alim McNeill,DET,0,0,0,0,0,0.0,3,1,2,0,0,0,0,0,0,13.0,2022,184
Malcolm Rodriguez,DET,0,0,0,0,0,0.0,3,1,2,0,0,0,0,0,0,13.0,2022,184
Derrick Barnes,DET,0,0,0,0,0,0.0,2,1,1,1,0,0,0,0,0,13.0,2022,184
John Cominsky,DET,0,0,0,0,1,0.0,2,2,0,0,0,0,0,0,0,13.0,2022,184
Jeff Okudah,DET,0,0,0,0,0,0.0,2,2,0,0,0,0,0,0,0,13.0,2022,184
Chris Board,DET,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0,13.0,2022,184
Justin Jackson,DET,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0,13.0,2022,184
Chase Lucas,DET,0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0,13.0,2022,184
Josh Paschal,DET,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0,13.0,2022,184
Josh Woods,DET,0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0,13.0,2022,184
Isaiah Buggs,DET,0,0,0,0,1,0.0,0,0,0,0,0,0,0,0,0,13.0,2022,184
