Player,Pos,home_team,team,week,year,game_id
Justin Herbert,QB,0,Chargers,13.0,2022,193
Austin Ekeler,RB,0,Chargers,13.0,2022,193
Keenan Allen,WR,0,Chargers,13.0,2022,193
Josh Palmer,WR,0,Chargers,13.0,2022,193
Stone Smartt,TE,0,Chargers,13.0,2022,193
Gerald Everett,TE,0,Chargers,13.0,2022,193
Will Clapp,OL,0,Chargers,13.0,2022,193
Foster Sarell,T,0,Chargers,13.0,2022,193
Zion Johnson,G,0,Chargers,13.0,2022,193
Jamaree Salyer,G,0,Chargers,13.0,2022,193
Matt Feiler,G,0,Chargers,13.0,2022,193
Morgan Fox,DL,0,Chargers,13.0,2022,193
Sebastian Joseph-Day,DT,0,Chargers,13.0,2022,193
Khalil Mack,OLB,0,Chargers,13.0,2022,193
Kyle Van Noy,OLB,0,Chargers,13.0,2022,193
Kenneth Murray,LB,0,Chargers,13.0,2022,193
Drue Tranquill,LB,0,Chargers,13.0,2022,193
Asante Samuel Jr.,CB,0,Chargers,13.0,2022,193
Michael Davis,CB,0,Chargers,13.0,2022,193
Bryce Callahan,CB,0,Chargers,13.0,2022,193
Derwin James,S,0,Chargers,13.0,2022,193
Nasir Adderley,S,0,Chargers,13.0,2022,193
