Player,Pos,home_team,team,week,year,game_id
Geno Smith,QB,0,Seahawks,13.0,2022,191
Kenneth Walker III,RB,0,Seahawks,13.0,2022,191
D.K. Metcalf,WR,0,Seahawks,13.0,2022,191
Tyler Lockett,WR,0,Seahawks,13.0,2022,191
Will Dissly,TE,0,Seahawks,13.0,2022,191
Noah Fant,TE,0,Seahawks,13.0,2022,191
Charles Cross,T,0,Seahawks,13.0,2022,191
Abraham Lucas,T,0,Seahawks,13.0,2022,191
Austin Blythe,G,0,Seahawks,13.0,2022,191
Damien Lewis,G,0,Seahawks,13.0,2022,191
Gabe Jackson,G,0,Seahawks,13.0,2022,191
Shelby Harris,DE,0,Seahawks,13.0,2022,191
Al Woods,DT,0,Seahawks,13.0,2022,191
Poona Ford,DT,0,Seahawks,13.0,2022,191
Bruce Irvin,LB,0,Seahawks,13.0,2022,191
Cody Barton,LB,0,Seahawks,13.0,2022,191
Jordyn Brooks,LB,0,Seahawks,13.0,2022,191
Uchenna Nwosu,LB,0,Seahawks,13.0,2022,191
Riq Woolen,CB,0,Seahawks,13.0,2022,191
Michael Jackson,CB,0,Seahawks,13.0,2022,191
Ryan Neal,SS,0,Seahawks,13.0,2022,191
Quandre Diggs,FS,0,Seahawks,13.0,2022,191
