#,Quarter,Time,LOS,Plays,Length,Net Yds,Result,home_team,team,week,year,game_id
1,1,13:17,LAC 32,7,3:36,17,Punt,0,Chargers,13.0,2022,193
2,1,7:39,LVR 25,4,1:28,9,Downs,0,Chargers,13.0,2022,193
3,1,3:12,LAC 20,13,6:35,61,Field Goal,0,Chargers,13.0,2022,193
4,2,7:52,LAC 22,3,2:13,9,Punt,0,Chargers,13.0,2022,193
5,2,2:17,LAC 25,12,1:50,59,Field Goal,0,Chargers,13.0,2022,193
6,2,0:04,LAC 42,1,0:04,-1,End of Half,0,Chargers,13.0,2022,193
7,3,15:00,LAC 21,2,0:24,11,Fumble,0,Chargers,13.0,2022,193
8,3,14:28,LAC 19,8,3:03,47,Missed FG,0,Chargers,13.0,2022,193
9,3,10:53,LAC 20,4,2:24,16,Punt,0,Chargers,13.0,2022,193
10,4,14:49,LAC 22,12,6:15,78,Touchdown,0,Chargers,13.0,2022,193
11,4,5:12,LAC 9,8,2:30,49,Downs,0,Chargers,13.0,2022,193
12,4,0:22,LAC 10,3,0:22,41,End of Game,0,Chargers,13.0,2022,193
