Player,Tm,Def Interceptions Int,Def Interceptions Yds,Def Interceptions TD,Def Interceptions Lng,Def Interceptions PD,Sk,Tackles Comb,Tackles Solo,Tackles Ast,Tackles TFL,Tackles QBHits,Fumbles FR,Fumbles Yds,Fumbles TD,Fumbles FF,week,year,game_id
A.J. Epenesa,BUF,0,0,0,0,0,1.0,2,2,0,2,1,0,0,0,0,13.0,2022,181
Tremaine Edmunds,BUF,0,0,0,0,0,0.0,6,5,1,0,0,0,0,0,0,13.0,2022,181
Matt Milano,BUF,0,0,0,0,0,0.0,6,5,1,0,0,0,0,0,0,13.0,2022,181
Jordan Poyer,BUF,0,0,0,0,1,0.0,5,4,1,1,0,0,0,0,0,13.0,2022,181
Damar Hamlin,BUF,0,0,0,0,1,0.0,4,3,1,0,0,0,0,0,0,13.0,2022,181
Taron Johnson,BUF,0,0,0,0,2,0.0,4,3,1,0,0,0,0,0,0,13.0,2022,181
Gregory Rousseau,BUF,0,0,0,0,1,0.0,4,1,3,0,1,0,0,0,0,13.0,2022,181
Tre'Davious White,BUF,0,0,0,0,1,0.0,4,3,1,0,0,0,0,0,0,13.0,2022,181
Shaq Lawson,BUF,0,0,0,0,0,0.0,3,3,0,1,1,0,0,0,0,13.0,2022,181
Siran Neal,BUF,0,0,0,0,0,0.0,2,2,0,0,0,0,0,0,0,13.0,2022,181
Xavier Rhodes,BUF,0,0,0,0,0,0.0,2,1,1,0,0,0,0,0,0,13.0,2022,181
Josh Allen,BUF,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0,13.0,2022,181
Boogie Basham,BUF,0,0,0,0,0,0.0,1,0,1,0,1,0,0,0,0,13.0,2022,181
Tyrel Dodson,BUF,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0,13.0,2022,181
Dane Jackson,BUF,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0,13.0,2022,181
Jaquan Johnson,BUF,0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0,13.0,2022,181
A.J. Klein,BUF,0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0,13.0,2022,181
Dawson Knox,BUF,0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0,13.0,2022,181
Ed Oliver,BUF,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0,13.0,2022,181
Tim Settle,BUF,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,1,13.0,2022,181
Joshua Uche,NWE,0,0,0,0,0,2.0,7,6,1,0,3,0,0,0,1,13.0,2022,181
Davon Godchaux,NWE,0,0,0,0,0,0.0,10,3,7,0,1,0,0,0,0,13.0,2022,181
Jonathan Jones,NWE,0,0,0,0,0,0.0,8,6,2,0,0,0,0,0,0,13.0,2022,181
Ja'Whaun Bentley,NWE,0,0,0,0,0,0.0,5,2,3,0,0,0,0,0,0,13.0,2022,181
Kyle Dugger,NWE,0,0,0,0,2,0.0,5,5,0,0,1,0,0,0,0,13.0,2022,181
Devin McCourty,NWE,0,0,0,0,0,0.0,5,3,2,0,0,0,0,0,0,13.0,2022,181
Jack Jones,NWE,0,0,0,0,0,0.0,4,4,0,2,0,0,0,0,0,13.0,2022,181
Jabrill Peppers,NWE,0,0,0,0,0,0.0,4,2,2,1,0,0,0,0,0,13.0,2022,181
Deatrich Wise Jr.,NWE,0,0,0,0,0,0.0,4,1,3,0,0,0,0,0,0,13.0,2022,181
Myles Bryant,NWE,0,0,0,0,0,0.0,3,2,1,0,0,0,0,0,0,13.0,2022,181
Lawrence Guy,NWE,0,0,0,0,0,0.0,3,1,2,0,0,0,0,0,0,13.0,2022,181
Matt Judon,NWE,0,0,0,0,0,0.0,3,2,1,0,1,1,1,0,0,13.0,2022,181
Mack Wilson,NWE,0,0,0,0,0,0.0,3,2,1,0,0,0,0,0,0,13.0,2022,181
Daniel Ekuale,NWE,0,0,0,0,0,0.0,2,2,0,0,0,0,0,0,0,13.0,2022,181
Adrian Phillips,NWE,0,0,0,0,0,0.0,2,2,0,0,0,0,0,0,0,13.0,2022,181
Jahlani Tavai,NWE,0,0,0,0,0,0.0,2,1,1,0,0,0,0,0,0,13.0,2022,181
Joe Cardona,NWE,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0,13.0,2022,181
Anfernee Jennings,NWE,0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0,13.0,2022,181
Marcus Jones,NWE,0,0,0,0,1,0.0,1,1,0,0,0,0,0,0,0,13.0,2022,181
Brenden Schooler,NWE,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0,13.0,2022,181
Matthew Slater,NWE,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0,13.0,2022,181
Nelson Agholor,NWE,0,0,0,0,0,0.0,0,0,0,0,0,1,0,0,0,13.0,2022,181
Rhamondre Stevenson,NWE,0,0,0,0,0,0.0,0,0,0,0,0,1,0,0,0,13.0,2022,181
