Player,Tm,Int,Tgt,Cmp,Cmp%,Yds,Yds/Cmp,Yds/Tgt,TD,Rat,DADOT,Air,YAC,Bltz,Hrry,QBKD,Sk,Prss,Comb,MTkl,MTkl%,week,year,game_id
Darious Williams,JAX,0,7,5,71.4%,62.0,12.4,8.9,0.0,98.5,8.7,32.0,30.0,0,0,0,0.0,0,3,0,0.0%,13.0,2022,184
Tyson Campbell,JAX,0,6,5,83.3%,41.0,8.2,6.8,2.0,134.7,9.5,38.0,3.0,0,0,0,0.0,0,4,0,0.0%,13.0,2022,184
Foyesade Oluokun,JAX,0,4,4,100.0%,29.0,7.3,7.3,0.0,96.9,3.0,12.0,17.0,4,0,1,0.0,1,15,0,0.0%,13.0,2022,184
Rayshawn Jenkins,JAX,0,5,4,80.0%,21.0,5.3,4.2,0.0,84.2,1.6,4.0,17.0,1,0,0,0.0,0,5,1,16.7%,13.0,2022,184
Josh Hines-Allen,JAX,0,4,3,75.0%,27.0,9.0,6.8,0.0,92.7,-2.8,-6.0,33.0,1,0,0,0.0,0,2,0,0.0%,13.0,2022,184
Chad Muma,JAX,0,3,2,66.7%,20.0,10.0,6.7,0.0,85.4,5.0,14.0,6.0,2,0,0,1.5,2,11,0,0.0%,13.0,2022,184
Tevaughn Campbell,JAX,0,3,2,66.7%,50.0,25.0,16.7,0.0,109.7,14.0,44.0,6.0,0,0,0,0.0,0,2,0,0.0%,13.0,2022,184
Chris Claybrooks,JAX,0,2,2,100.0%,22.0,11.0,11.0,0.0,112.5,11.0,22.0,0.0,0,0,0,0.0,0,3,0,0.0%,13.0,2022,184
Devin Lloyd,JAX,0,2,2,100.0%,24.0,12.0,12.0,0.0,116.7,3.0,6.0,18.0,1,0,0,0.0,0,6,0,0.0%,13.0,2022,184
Montaric Brown,JAX,0,1,1,100.0%,20.0,20.0,20.0,0.0,118.7,17.0,17.0,3.0,0,0,0,0.0,0,1,0,0.0%,13.0,2022,184
Travon Walker,JAX,0,0,0,,,,,,,,,,0,1,1,0.0,2,5,0,0.0%,13.0,2022,184
Dawuane Smoot,JAX,0,0,0,,,,,,,,,,0,1,0,0.0,1,3,0,0.0%,13.0,2022,184
DaVon Hamilton,JAX,0,0,0,,,,,,,,,,0,0,0,0.5,1,5,0,0.0%,13.0,2022,184
Andrew Wingard,JAX,0,1,0,0.0%,,,0.0,,39.6,1.0,,,0,0,0,0.0,0,9,0,0.0%,13.0,2022,184
Will Harris,DET,0,7,4,57.1%,34.0,8.5,4.9,0.0,69.9,5.0,17.0,17.0,5,1,0,0.0,1,6,0,0.0%,13.0,2022,184
Kerby Joseph,DET,0,4,3,75.0%,38.0,12.7,9.5,1.0,143.7,10.0,27.0,11.0,0,0,0,0.0,0,8,0,0.0%,13.0,2022,184
DeShon Elliott,DET,0,3,3,100.0%,60.0,20.0,20.0,0.0,118.7,14.7,44.0,16.0,0,0,0,0.0,0,6,1,14.3%,13.0,2022,184
Jerry Jacobs,DET,0,5,2,40.0%,18.0,9.0,3.6,0.0,50.4,10.0,4.0,14.0,0,0,0,0.0,0,3,1,25.0%,13.0,2022,184
Jeff Okudah,DET,0,8,2,25.0%,13.0,6.5,1.6,0.0,39.6,11.6,9.0,4.0,1,0,0,0.0,0,2,0,0.0%,13.0,2022,184
Alex Anzalone,DET,0,2,2,100.0%,-1.0,-0.5,-0.5,0.0,79.2,-0.5,-1.0,0.0,4,0,0,0.0,0,5,0,0.0%,13.0,2022,184
Malcolm Rodriguez,DET,0,1,1,100.0%,3.0,3.0,3.0,0.0,79.2,-1.0,-1.0,4.0,0,0,0,0.0,0,3,0,0.0%,13.0,2022,184
Chris Board,DET,0,1,1,100.0%,7.0,7.0,7.0,0.0,95.8,7.0,7.0,0.0,2,0,0,0.0,0,1,0,0.0%,13.0,2022,184
Derrick Barnes,DET,0,2,1,50.0%,13.0,13.0,6.5,0.0,70.8,-1.5,-3.0,16.0,2,0,0,0.0,0,2,0,0.0%,13.0,2022,184
James Houston,DET,0,0,0,,,,,,,,,,1,0,1,1.0,2,1,0,0.0%,13.0,2022,184
Benito Jones,DET,0,0,0,,,,,,,,,,0,0,0,0.5,1,3,0,0.0%,13.0,2022,184
Aidan Hutchinson,DET,0,0,0,,,,,,,,,,0,0,0,0.5,1,2,0,0.0%,13.0,2022,184
Anthony Pittman,DET,0,0,0,,,,,,,,,,1,1,0,0.0,1,0,0,,13.0,2022,184
Penei Sewell,DET,0,0,0,,,,,,,,,,0,0,0,0.0,0,0,1,100.0%,13.0,2022,184
