Player,Tm,Rushing Att,Rushing Yds,Rushing TD,Rushing Lng,week,year,game_id
Justin Herbert,LAC,5,7,0,3,13.0,2022,193
Austin Ekeler,LAC,10,35,0,8,13.0,2022,193
Joshua Kelley,LAC,7,30,0,7,13.0,2022,193
Keenan Allen,LAC,0,0,0,0,13.0,2022,193
Gerald Everett,LAC,0,0,0,0,13.0,2022,193
Josh Palmer,LAC,0,0,0,0,13.0,2022,193
Michael Bandy,LAC,0,0,0,0,13.0,2022,193
DeAndre Carter,LAC,0,0,0,0,13.0,2022,193
Tre' McKitty,LAC,0,0,0,0,13.0,2022,193
Stone Smartt,LAC,0,0,0,0,13.0,2022,193
Derek Carr,LVR,0,0,0,0,13.0,2022,193
Josh Jacobs,LVR,26,144,1,20,13.0,2022,193
Zamir White,LVR,2,6,0,3,13.0,2022,193
Ameer Abdullah,LVR,1,4,0,4,13.0,2022,193
Davante Adams,LVR,0,0,0,0,13.0,2022,193
Mack Hollins,LVR,0,0,0,0,13.0,2022,193
Foster Moreau,LVR,0,0,0,0,13.0,2022,193
