Tm,Total,Offense Tot,Offense Pass,Offense Rush,Offense TOvr,Defense Tot,Defense Pass,Defense Rush,Defense TOvr,Special Teams Tot,Special Teams KO,Special Teams KR,Special Teams P,Special Teams PR,Special Teams FG/XP,week,year,game_id
Titans,-25.0,-8.95,-9.15,1.32,0.0,-25.58,-29.77,-0.06,0.0,6.75,-1.0,3.2,3.8,0.05,0.7,13.0,2022,187
Eagles,25.0,25.58,29.77,0.06,0.0,8.95,9.15,-1.32,0.0,-6.75,-3.2,1.0,-0.05,-3.8,-0.7,13.0,2022,187
