Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat,week,year,game_id
Parris Campbell,IND,5,4,43,0,2.0,30,7.5,13,3.3,5.2,0,,0,0.0,0,102.5,13.0,2022,194
Kylen Granson,IND,6,4,19,0,2.0,14,3.5,5,1.3,7.2,0,,0,0.0,1,31.2,13.0,2022,194
Alec Pierce,IND,8,4,86,1,4.0,72,18.0,14,3.5,13.5,0,,0,0.0,1,88.5,13.0,2022,194
Jonathan Taylor,IND,4,3,21,0,1.0,-13,-4.3,34,11.3,-3.8,0,,1,25.0,0,86.5,13.0,2022,194
Michael Pittman Jr.,IND,4,2,16,0,1.0,5,2.5,11,5.5,5.0,0,,0,0.0,0,60.4,13.0,2022,194
Jelani Woods,IND,4,2,28,0,1.0,14,7.0,14,7.0,7.0,0,,0,0.0,0,72.9,13.0,2022,194
Mo Alie-Cox,IND,1,1,6,0,,-3,-3.0,9,9.0,-3.0,0,,0,0.0,0,91.7,13.0,2022,194
Ashton Dulin,IND,2,1,14,1,1.0,14,14.0,0,0.0,8.0,0,,0,0.0,1,72.9,13.0,2022,194
Deon Jackson,IND,1,0,0,0,,0,,0,,-4.0,0,,1,100.0,0,39.6,13.0,2022,194
CeeDee Lamb,DAL,7,5,71,1,5.0,19,3.8,52,10.4,7.6,2,2.5,0,0.0,0,143.5,13.0,2022,194
Michael Gallup,DAL,7,4,23,2,2.0,7,1.8,16,4.0,10.0,0,,0,0.0,1,63.4,13.0,2022,194
Ezekiel Elliott,DAL,3,3,14,0,0.0,2,0.7,12,4.0,0.7,0,,0,0.0,0,86.1,13.0,2022,194
Noah Brown,DAL,2,2,15,0,1.0,12,6.0,3,1.5,6.0,0,,0,0.0,0,97.9,13.0,2022,194
Jake Ferguson,DAL,2,2,-1,0,,-6,-3.0,5,2.5,-3.0,0,,0,0.0,0,79.2,13.0,2022,194
Tony Pollard,DAL,3,2,15,0,1.0,-2,-1.0,17,8.5,2.0,0,,1,33.3,0,78.5,13.0,2022,194
Dalton Schultz,DAL,6,2,33,0,2.0,18,9.0,15,7.5,11.7,1,2.0,1,16.7,0,52.8,13.0,2022,194
