Tm,Total,Offense Tot,Offense Pass,Offense Rush,Offense TOvr,Defense Tot,Defense Pass,Defense Rush,Defense TOvr,Special Teams Tot,Special Teams KO,Special Teams KR,Special Teams P,Special Teams PR,Special Teams FG/XP,week,year,game_id
Broncos,-1.0,-4.43,1.85,-5.6,0.0,2.33,5.85,-3.85,8.11,1.45,-1.36,0.52,3.43,-5.72,4.58,13.0,2022,183
Ravens,1.0,-2.33,-5.85,3.85,-8.11,4.43,-1.85,5.6,0.0,-1.45,-0.52,1.36,5.72,-3.43,-4.58,13.0,2022,183
