Player,Tm,Rushing Att,Rushing Yds,Rushing TD,Rushing Lng,week,year,game_id
Tom Brady,TAM,2,-1,0,0,1.0,2022,15
Leonard Fournette,TAM,21,127,0,17,1.0,2022,15
Julio Jones,TAM,2,17,0,12,1.0,2022,15
Rachaad White,TAM,6,14,0,5,1.0,2022,15
Jaelon Darden,TAM,1,2,0,2,1.0,2022,15
Mike Evans,TAM,0,0,0,0,1.0,2022,15
Chris Godwin,TAM,0,0,0,0,1.0,2022,15
Russell Gage,TAM,0,0,0,0,1.0,2022,15
Cameron Brate,TAM,0,0,0,0,1.0,2022,15
Breshad Perriman,TAM,1,-7,0,-7,1.0,2022,15
Dak Prescott,DAL,2,11,0,12,1.0,2022,15
Cooper Rush,DAL,0,0,0,0,1.0,2022,15
Ezekiel Elliott,DAL,10,52,0,7,1.0,2022,15
Tony Pollard,DAL,6,8,0,9,1.0,2022,15
Noah Brown,DAL,0,0,0,0,1.0,2022,15
Dalton Schultz,DAL,0,0,0,0,1.0,2022,15
CeeDee Lamb,DAL,0,0,0,0,1.0,2022,15
Dennis Houston,DAL,0,0,0,0,1.0,2022,15
Simi Fehoko,DAL,0,0,0,0,1.0,2022,15
