Player,Tm,Fumbles Fmb,Fumbles FL,week,year,game_id
Jalen Hurts,PHI,0,0,1.0,2022,7
Miles Sanders,PHI,0,0,1.0,2022,7
Kenneth Gainwell,PHI,0,0,1.0,2022,7
Boston Scott,PHI,0,0,1.0,2022,7
A.J. Brown,PHI,0,0,1.0,2022,7
Dallas Goedert,PHI,0,0,1.0,2022,7
Zach Pascal,PHI,0,0,1.0,2022,7
Noah Togiai,PHI,0,0,1.0,2022,7
DeVonta Smith,PHI,0,0,1.0,2022,7
Jared Goff,DET,1,0,1.0,2022,7
D'Andre Swift,DET,0,0,1.0,2022,7
Jamaal Williams,DET,0,0,1.0,2022,7
Amon-Ra St. Brown,DET,0,0,1.0,2022,7
DJ Chark,DET,0,0,1.0,2022,7
T.J. Hockenson,DET,0,0,1.0,2022,7
Josh Reynolds,DET,0,0,1.0,2022,7
Kalif Raymond,DET,0,0,1.0,2022,7
