Tm,Total,Offense Tot,Offense Pass,Offense Rush,Offense TOvr,Defense Tot,Defense Pass,Defense Rush,Defense TOvr,Special Teams Tot,Special Teams KO,Special Teams KR,Special Teams P,Special Teams PR,Special Teams FG/XP,week,year,game_id
Giants,-1.0,3.72,-3.5,10.56,-9.21,-5.97,-12.23,5.31,0.0,2.44,-1.71,2.18,7.85,-5.43,-0.45,1.0,2022,13
Titans,1.0,5.97,12.23,-5.31,0.0,-3.72,3.5,-10.56,9.21,-2.44,-2.18,1.71,5.43,-7.85,0.45,1.0,2022,13
