Player,Pos,Off. Num,Off. Pct,Def. Num,Def. Pct,ST Num,ST Pct,home_team,team,week,year,game_id
Danny Pinter,G,92,100%,0,0%,5,16%,0,Colts,1.0,2022,6
Quenton Nelson,G,92,100%,0,0%,5,16%,0,Colts,1.0,2022,6
Ryan Kelly,C,92,100%,0,0%,0,0%,0,Colts,1.0,2022,6
Matt Ryan,QB,92,100%,0,0%,0,0%,0,Colts,1.0,2022,6
Braden Smith,T,92,100%,0,0%,0,0%,0,Colts,1.0,2022,6
Michael Pittman Jr.,WR,90,98%,0,0%,0,0%,0,Colts,1.0,2022,6
Matt Pryor,T,80,87%,0,0%,5,16%,0,Colts,1.0,2022,6
Parris Campbell,WR,71,77%,0,0%,0,0%,0,Colts,1.0,2022,6
Jonathan Taylor,RB,70,76%,0,0%,0,0%,0,Colts,1.0,2022,6
Kylen Granson,TE,51,55%,0,0%,9,28%,0,Colts,1.0,2022,6
Mo Alie-Cox,TE,50,54%,0,0%,5,16%,0,Colts,1.0,2022,6
Alec Pierce,WR,47,51%,0,0%,0,0%,0,Colts,1.0,2022,6
Ashton Dulin,WR,32,35%,0,0%,20,63%,0,Colts,1.0,2022,6
Nyheim Hines,RB,26,28%,0,0%,8,25%,0,Colts,1.0,2022,6
Bernhard Raimann,T,16,17%,0,0%,0,0%,0,Colts,1.0,2022,6
Mike Strachan,WR,11,12%,0,0%,0,0%,0,Colts,1.0,2022,6
Jelani Woods,TE,8,9%,0,0%,0,0%,0,Colts,1.0,2022,6
Zaire Franklin,LB,0,0%,70,100%,17,53%,0,Colts,1.0,2022,6
Julian Blackmon,FS,0,0%,70,100%,13,41%,0,Colts,1.0,2022,6
Kenny Moore,CB,0,0%,70,100%,9,28%,0,Colts,1.0,2022,6
Bobby Okereke,LB,0,0%,70,100%,8,25%,0,Colts,1.0,2022,6
Nick Cross,DB,0,0%,70,100%,4,13%,0,Colts,1.0,2022,6
Stephon Gilmore,CB,0,0%,70,100%,0,0%,0,Colts,1.0,2022,6
DeForest Buckner,DT,0,0%,60,86%,12,38%,0,Colts,1.0,2022,6
Yannick Ngakoue,DE,0,0%,57,81%,0,0%,0,Colts,1.0,2022,6
Kwity Paye,DE,0,0%,55,79%,3,9%,0,Colts,1.0,2022,6
Grover Stewart,DT,0,0%,39,56%,12,38%,0,Colts,1.0,2022,6
E.J. Speed,LB,0,0%,38,54%,24,75%,0,Colts,1.0,2022,6
Tyquan Lewis,DE,0,0%,32,46%,0,0%,0,Colts,1.0,2022,6
Brandon Facyson,CB,0,0%,32,46%,0,0%,0,Colts,1.0,2022,6
Byron Cowart,DT,0,0%,14,20%,7,22%,0,Colts,1.0,2022,6
Ifeadi Odenigbo,DE,0,0%,11,16%,11,34%,0,Colts,1.0,2022,6
Eric Johnson,DT,0,0%,4,6%,0,0%,0,Colts,1.0,2022,6
Dayo Odeyingbo,DE,0,0%,4,6%,0,0%,0,Colts,1.0,2022,6
Rodney McLeod,FS,0,0%,2,3%,18,56%,0,Colts,1.0,2022,6
Ben Banogu,DE,0,0%,2,3%,15,47%,0,Colts,1.0,2022,6
Tony Brown,CB,0,0%,0,0%,23,72%,0,Colts,1.0,2022,6
Grant Stuard,LB,0,0%,0,0%,23,72%,0,Colts,1.0,2022,6
JoJo Domann,LB,0,0%,0,0%,20,63%,0,Colts,1.0,2022,6
Isaiah Rodgers,CB,0,0%,0,0%,17,53%,0,Colts,1.0,2022,6
Deon Jackson,RB,0,0%,0,0%,15,47%,0,Colts,1.0,2022,6
Rodrigo Blankenship,K,0,0%,0,0%,11,34%,0,Colts,1.0,2022,6
Luke Rhodes,LS,0,0%,0,0%,9,28%,0,Colts,1.0,2022,6
Matt Haack,P,0,0%,0,0%,9,28%,0,Colts,1.0,2022,6
Dennis Kelly,T,0,0%,0,0%,5,16%,0,Colts,1.0,2022,6
Will Fries,G,0,0%,0,0%,5,16%,0,Colts,1.0,2022,6
Rodney Thomas II,DB,0,0%,0,0%,5,16%,0,Colts,1.0,2022,6
