Player,Tm,Receiving Tgt,Receiving Rec,Receiving Yds,Receiving TD,Receiving Lng,week,year,game_id
Mac Jones,NWE,0,0,0,0,0,1.0,2022,9
Damien Harris,NWE,3,2,10,0,8,1.0,2022,9
Rhamondre Stevenson,NWE,2,2,2,0,5,1.0,2022,9
Jakobi Meyers,NWE,6,4,55,0,27,1.0,2022,9
Kendrick Bourne,NWE,1,1,41,0,41,1.0,2022,9
Jonnu Smith,NWE,4,3,33,0,15,1.0,2022,9
Nelson Agholor,NWE,5,3,28,0,17,1.0,2022,9
Hunter Henry,NWE,3,2,20,0,11,1.0,2022,9
DeVante Parker,NWE,2,1,9,0,9,1.0,2022,9
Ty Montgomery,NWE,4,3,15,1,7,1.0,2022,9
Tua Tagovailoa,MIA,0,0,0,0,0,1.0,2022,9
Chase Edmonds,MIA,4,4,40,0,15,1.0,2022,9
Raheem Mostert,MIA,1,1,16,0,16,1.0,2022,9
Jaylen Waddle,MIA,5,4,69,1,42,1.0,2022,9
Cedrick Wilson Jr.,MIA,2,2,20,0,12,1.0,2022,9
Tyreek Hill,MIA,12,8,94,0,26,1.0,2022,9
Alec Ingold,MIA,2,1,8,0,8,1.0,2022,9
Durham Smythe,MIA,2,1,14,0,14,1.0,2022,9
Trent Sherfield,MIA,2,1,8,0,8,1.0,2022,9
Mike Gesicki,MIA,1,1,1,0,1,1.0,2022,9
