Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat,week,year,game_id
A.J. Brown,PHI,13,10,155,0,7.0,92,9.2,63,6.3,7.2,2,5.0,0,0.0,0,115.9,1.0,2022,7
Dallas Goedert,PHI,4,3,60,0,3.0,8,2.7,52,17.3,2.3,0,,0,0.0,0,116.7,1.0,2022,7
Kenneth Gainwell,PHI,4,2,12,0,1.0,0,0.0,12,6.0,-0.3,0,,0,0.0,0,56.2,1.0,2022,7
Miles Sanders,PHI,2,2,9,0,0.0,-3,-1.5,12,6.0,-1.5,0,,0,0.0,0,85.4,1.0,2022,7
Zach Pascal,PHI,1,1,7,0,1.0,3,3.0,4,4.0,3.0,0,,0,0.0,0,95.8,1.0,2022,7
DeVonta Smith,PHI,4,0,0,0,,0,,0,,5.8,0,,1,25.0,0,39.6,1.0,2022,7
Noah Togiai,PHI,1,0,0,0,,0,,0,,4.0,0,,1,100.0,0,39.6,1.0,2022,7
Amon-Ra St. Brown,DET,12,8,64,1,3.0,33,4.1,31,3.9,5.4,2,4.0,2,16.7,0,107.6,1.0,2022,7
DJ Chark,DET,8,4,52,1,3.0,36,9.0,16,4.0,15.5,0,,1,12.5,0,110.4,1.0,2022,7
T.J. Hockenson,DET,7,4,38,0,3.0,15,3.8,23,5.8,6.0,1,4.0,0,0.0,1,32.7,1.0,2022,7
D'Andre Swift,DET,3,3,31,0,2.0,-10,-3.3,41,13.7,-3.3,1,3.0,0,0.0,0,109.7,1.0,2022,7
Josh Reynolds,DET,3,1,28,0,1.0,20,20.0,8,8.0,13.7,0,,1,33.3,0,68.7,1.0,2022,7
Jamaal Williams,DET,2,1,2,0,0.0,2,2.0,0,0.0,2.5,0,,1,50.0,0,56.2,1.0,2022,7
Kalif Raymond,DET,2,0,0,0,,0,,0,,19.5,0,,0,0.0,0,39.6,1.0,2022,7
