#,Quarter,Time,LOS,Plays,Length,Net Yds,Result,home_team,team,week,year,game_id
1,1,15:00,PIT 25,3,1:29,9,Punt,0,Steelers,1.0,2022,5
2,1,7:17,PIT 25,3,1:30,5,Punt,0,Steelers,1.0,2022,5
3,1,4:22,CIN 34,5,1:57,32,Field Goal,0,Steelers,1.0,2022,5
4,2,13:08,PIT 41,7,4:22,59,Touchdown,0,Steelers,1.0,2022,5
5,2,5:24,PIT 8,3,1:23,6,Punt,0,Steelers,1.0,2022,5
6,2,0:14,PIT 25,1,0:14,-1,End of Half,0,Steelers,1.0,2022,5
7,3,12:57,PIT 9,6,2:32,7,Punt,0,Steelers,1.0,2022,5
8,3,4:41,PIT 25,6,4:20,13,Punt,0,Steelers,1.0,2022,5
9,4,13:21,CIN 45,7,2:08,15,Field Goal,0,Steelers,1.0,2022,5
10,4,8:16,PIT 23,4,2:11,17,Punt,0,Steelers,1.0,2022,5
11,4,1:51,PIT 17,3,0:24,2,Punt,0,Steelers,1.0,2022,5
13,5,10:00,PIT 25,3,1:39,7,Punt,0,Steelers,1.0,2022,5
14,5,3:33,PIT 20,6,1:11,43,Missed FG,0,Steelers,1.0,2022,5
15,5,0:56,PIT 20,8,0:56,45,Field Goal,0,Steelers,1.0,2022,5
