Player,Tm,Def Interceptions Int,Def Interceptions Yds,Def Interceptions TD,Def Interceptions Lng,Def Interceptions PD,Sk,Tackles Comb,Tackles Solo,Tackles Ast,Tackles TFL,Tackles QBHits,Fumbles FR,Fumbles Yds,Fumbles TD,Fumbles FF,week,year,game_id
Johnathan Abram,LVR,0,0,0,0,0,0.0,12,9,3,0,0,0,0,0,0,1.0,2022,14
Maxx Crosby,LVR,0,0,0,0,0,0.0,10,8,2,1,2,0,0,0,0,1.0,2022,14
Nate Hobbs,LVR,0,0,0,0,1,0.0,9,6,3,2,0,0,0,0,1,1.0,2022,14
Divine Deablo,LVR,0,0,0,0,0,0.0,7,4,3,0,0,0,0,0,0,1.0,2022,14
Rock Ya-Sin,LVR,0,0,0,0,0,0.0,6,5,1,0,0,0,0,0,0,1.0,2022,14
Jayon Brown,LVR,0,0,0,0,0,0.0,5,4,1,0,0,0,0,0,0,1.0,2022,14
Andrew Billings,LVR,0,0,0,0,0,0.0,3,2,1,0,0,0,0,0,0,1.0,2022,14
Duron Harmon,LVR,0,0,0,0,0,0.0,3,2,1,0,0,0,0,0,0,1.0,2022,14
Bilal Nichols,LVR,0,0,0,0,0,0.0,3,3,0,0,0,0,0,0,0,1.0,2022,14
Denzel Perryman,LVR,0,0,0,0,0,0.0,3,2,1,1,0,0,0,0,0,1.0,2022,14
Roderic Teamer,LVR,0,0,0,0,0,0.0,3,1,2,0,0,0,0,0,0,1.0,2022,14
Johnathan Hankins,LVR,0,0,0,0,0,0.0,2,0,2,0,0,0,0,0,0,1.0,2022,14
Chandler Jones,LVR,0,0,0,0,0,0.0,2,2,0,1,1,0,0,0,0,1.0,2022,14
Tre'von Moehrig,LVR,0,0,0,0,0,0.0,2,2,0,0,0,0,0,0,0,1.0,2022,14
Brandon Bolden,LVR,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0,1.0,2022,14
Clelin Ferrell,LVR,0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0,1.0,2022,14
Hunter Renfrow,LVR,0,0,0,0,0,0.0,1,1,0,0,0,1,0,0,0,1.0,2022,14
Kendal Vickers,LVR,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0,1.0,2022,14
Kolton Miller,LVR,0,0,0,0,0,0.0,0,0,0,0,0,1,0,0,0,1.0,2022,14
John Simpson,LVR,0,0,0,0,0,0.0,0,0,0,0,0,1,5,0,0,1.0,2022,14
Drue Tranquill,LAC,1,20,0,20,1,0.0,6,4,2,0,0,0,0,0,0,1.0,2022,14
Bryce Callahan,LAC,1,2,0,2,2,0.0,5,2,3,0,1,0,0,0,0,1.0,2022,14
Asante Samuel Jr.,LAC,1,0,0,0,2,0.0,4,4,0,0,0,0,0,0,0,1.0,2022,14
Khalil Mack,LAC,0,0,0,0,0,3.0,6,5,1,3,4,0,0,0,1,1.0,2022,14
Joey Bosa,LAC,0,0,0,0,0,1.5,3,2,1,1,2,0,0,0,1,1.0,2022,14
Derwin James,LAC,0,0,0,0,0,1.0,6,6,0,1,1,0,0,0,0,1.0,2022,14
Morgan Fox,LAC,0,0,0,0,0,0.5,2,0,2,0,1,0,0,0,0,1.0,2022,14
Kenneth Murray,LAC,0,0,0,0,0,0.0,5,3,2,0,0,0,0,0,0,1.0,2022,14
Nasir Adderley,LAC,0,0,0,0,0,0.0,4,4,0,0,0,0,0,0,1,1.0,2022,14
Michael Davis,LAC,0,0,0,0,0,0.0,3,3,0,0,0,0,0,0,0,1.0,2022,14
Kyle Van Noy,LAC,0,0,0,0,0,0.0,3,2,1,0,0,0,0,0,0,1.0,2022,14
Alohi Gilman,LAC,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0,1.0,2022,14
Austin Johnson,LAC,0,0,0,0,1,0.0,1,1,0,0,0,0,0,0,0,1.0,2022,14
Otito Ogbonnia,LAC,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0,1.0,2022,14
Ja'Sir Taylor,LAC,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0,1.0,2022,14
