Player,Pos,home_team,team,week,year,game_id
Ryan Tannehill,QB,1,Titans,1.0,2022,13
Derrick Henry,RB,1,Titans,1.0,2022,13
Tory Carter,FB,1,Titans,1.0,2022,13
Robert Woods,WR,1,Titans,1.0,2022,13
Nick Westbrook-Ikhine,WR,1,Titans,1.0,2022,13
Geoff Swaim,TE,1,Titans,1.0,2022,13
Nicholas Petit-Frere,OL,1,Titans,1.0,2022,13
Taylor Lewan,T,1,Titans,1.0,2022,13
Nate Davis,G,1,Titans,1.0,2022,13
Aaron Brewer,G,1,Titans,1.0,2022,13
Ben Jones,C,1,Titans,1.0,2022,13
DeMarcus Walker,DL,1,Titans,1.0,2022,13
Jeffery Simmons,DT,1,Titans,1.0,2022,13
Teair Tart,DT,1,Titans,1.0,2022,13
Olasunkanmi Adeniyi,OLB,1,Titans,1.0,2022,13
Bud Dupree,OLB,1,Titans,1.0,2022,13
David Long,LB,1,Titans,1.0,2022,13
Zach Cunningham,LB,1,Titans,1.0,2022,13
Kristian Fulton,CB,1,Titans,1.0,2022,13
Roger McCreary,CB,1,Titans,1.0,2022,13
Amani Hooker,DB,1,Titans,1.0,2022,13
Kevin Byard,S,1,Titans,1.0,2022,13
