#,Quarter,Time,LOS,Plays,Length,Net Yds,Result,home_team,team,week,year,game_id
1,1,9:03,LVR 25,14,6:34,70,Field Goal,0,Raiders,1.0,2022,14
2,1,0:28,LVR 2,3,2:10,9,Punt,0,Raiders,1.0,2022,14
3,2,9:34,LVR 25,5,2:27,16,Punt,0,Raiders,1.0,2022,14
4,2,1:38,LVR 28,2,0:53,-3,Interception,0,Raiders,1.0,2022,14
5,2,0:35,LVR 25,1,0:35,1,End of Half,0,Raiders,1.0,2022,14
6,3,15:00,LVR 25,5,2:21,75,Touchdown,0,Raiders,1.0,2022,14
7,3,6:42,LVR 25,11,5:39,38,Field Goal,0,Raiders,1.0,2022,14
8,4,14:41,LVR 23,3,1:31,33,Interception,0,Raiders,1.0,2022,14
9,4,11:39,LVR 40,2,0:39,8,Interception,0,Raiders,1.0,2022,14
10,4,7:33,LVR 39,7,3:01,61,Touchdown,0,Raiders,1.0,2022,14
11,4,3:30,LVR 21,5,1:38,7,Downs,0,Raiders,1.0,2022,14
